Companion Pulsar,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,dist
J0024-7204R,1635721458409799680,Gaia DR2 4689639537419433984,4689639537419433984,544908867,2015.5,6.015630027162053,0.11295947565853262,-72.06672069196473,0.10850662118600116,0.8242551917813014,0.11684475952975788,7.054275989532471,7.7734555497523665,0.19477732483488652,0.11976959159444607,0.18280946725479016,0.5475732088088989,0.5216733813285828,0.051981739699840546,0.3402855396270752,0.4234732389450073,0.2622891366481781,0.2697852551937103,-0.07167632132768631,0.12392890453338623,0.25953567028045654,95,0,95,0,20.872722625732422,758.1353149414062,0.4945518028012795,27.209849140450018,31,False,3.505504608154297,1.6101123308865208,0.03064040500954989,0.020240899175405502,11,9,0.20016726851463318,0,14,False,105,35100.625927499495,91.42778123629654,383.9164123535156,14.325078964233398,12,25266.17644170677,425.15574023629773,59.42805099487305,14.345039367675781,11,37727.738102389085,576.7911822734462,65.40969848632812,13.320267677307129,1.7946664094924927,0,1.0247716903686523,0.019960403442382812,1.0048112869262695,,,0,,,,NOT_AVAILABLE,305.9013164477437,-44.90336044507414,311.2764254127138,-62.3430635683301,102001,5143.4501953125,4297.5,7020.66650390625,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639537419433984,0.014737539748629912
J0024-7204R,1635721458409799680,Gaia DR2 4689637991231191168,4689637991231191168,111743379,2015.5,5.986600574715002,0.05741111054667113,-72.08600218684595,0.07938252368364515,0.20683539837665385,0.0691030702107136,2.993143320083618,6.174186880671464,0.07464605920387907,-0.906030095067312,0.14982316528754897,0.5932709574699402,0.7890705466270447,-0.4017665684223175,-0.3535097539424896,0.32691171765327454,-0.48050209879875183,-0.5311901569366455,-0.22264821827411652,-0.09450121968984604,0.4992700219154358,80,0,80,0,3.2541277408599854,121.40971374511719,0.09315225369725402,1.2559524155663555,31,False,48.6785774230957,1.5788089980977442,0.013593724548084983,0.24175070226192474,9,7,0.15641266107559204,0,10,False,88,72609.73740807596,230.85682510833402,314.5227966308594,13.53587818145752,9,46703.481560853535,468.18839831101144,99.75360870361328,13.678014755249023,7,75562.08418291768,541.0741816716416,139.65199279785156,12.566160202026367,1.6838728189468384,1,1.1118545532226562,0.1421365737915039,0.9697179794311523,,,0,,,,NOT_AVAILABLE,305.9097013446634,-44.88295690898646,311.230952851749,-62.34553491336427,102002,5143.4501953125,4259.0,6911.72021484375,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689637991231191168,0.01474379116677401
J0024-7204R,1635721458409799680,Gaia DR2 4689639301194999936,4689639301194999936,670958761,2015.5,6.073534758260201,0.6670158586366506,-72.07367963227378,0.26151971869178814,,,,,,,,-0.9419427514076233,,,,,,,,,,39,0,39,0,-0.613829493522644,28.58725929260254,0.0,4.308298163315047e-16,3,False,63.724735260009766,,,-0.06759049743413925,6,5,1.4514387845993042,0,9,False,43,55652.30376613807,125.71104335971708,442.7001953125,13.824657440185547,6,33569.88764163236,613.5241461633724,54.716487884521484,14.036513328552246,3,50667.67866207679,627.9395701112612,80.68878173828125,13.000092506408691,1.513640284538269,1,1.0364208221435547,0.21185588836669922,0.8245649337768555,,,0,,,,NOT_AVAILABLE,305.8749664343757,-44.89913707025596,311.2837251179146,-62.36189761883924,132002,5171.63330078125,4430.64990234375,6142.56982421875,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639301194999936,0.01475988770270826
J0024-7204R,1635721458409799680,Gaia DR2 4689639228197174144,4689639228197174144,1540825296,2015.5,6.077562831534661,29.042187779418693,-72.08462209231416,15.482858819925847,,,,,,,,-0.9970533847808838,,,,,,,,,,44,0,44,0,5.623047351837158,111.37559509277344,0.32755454073733853,7.337121525326237,3,False,7.6682658195495605,,,0.1236802190542221,5,3,609.75048828125,0,9,False,57,38679.74059249213,238.46027341682878,162.2062225341797,14.219656944274902,6,31472.03124333494,695.0730995523993,45.27873611450195,14.106575965881348,5,43897.11140246984,501.6124497465165,87.51200866699219,13.155830383300781,1.9485430717468262,0,0.9507455825805664,-0.11308097839355469,1.063826560974121,,,0,,,,NOT_AVAILABLE,305.87094392878987,-44.888499711296326,311.2650027452314,-62.36866968631633,132001,5095.63330078125,4279.4248046875,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639228197174144,0.014788285428973523
J0024-7204R,1635721458409799680,Gaia DR2 4689639507356684160,4689639507356684160,434498657,2015.5,6.060726212178131,4.376790563460058,-72.06894779757961,0.5406021253706178,,,,,,,,-0.93919438123703,,,,,,,,,,44,0,44,0,9.376082420349121,192.30331420898438,0.8097008202545599,13.978565181513897,3,False,1.1594276428222656,,,0.3076695203781128,5,5,7.305207252502441,0,6,False,45,5226.284214636457,48.34071772642774,108.1135025024414,16.39288330078125,0,,,,,0,,,,,,1,,,,,,0,,,,NOT_AVAILABLE,305.8814638520564,-44.903230435590196,311.2879800525009,-62.35606323649501,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639507356684160,0.0148059869651213
J0024-7204R,1635721458409799680,Gaia DR2 4689639198126023424,4689639198126023424,138986009,2015.5,6.017053970433161,0.15622455547800004,-72.09479880504745,0.139272869713869,,,,,,,,-0.7891221642494202,,,,,,,,,,45,0,45,0,5.729685306549072,114.89727020263672,0.2519620369308407,6.82319723519909,3,False,12.638898849487305,1.5565656535874757,0.021482845448716207,-0.10955977439880371,5,5,0.4686864912509918,0,7,False,46,58662.83424008345,101.35329035971745,578.7955322265625,13.767457962036133,4,39652.99887119079,318.58595101553743,124.46562194824219,13.855697631835938,4,54761.01609356615,428.2480733395043,127.87218475341797,12.915740966796875,1.609434962272644,0,0.9399566650390625,0.08823966979980469,0.8517169952392578,,,0,,,,NOT_AVAILABLE,305.8947728977629,-44.87566422173907,311.22534147030336,-62.35811671099793,132001,5239.97509765625,4435.72998046875,7050.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639198126023424,0.014806992472331616
J0024-7204R,1635721458409799680,Gaia DR2 4689639228181823232,4689639228181823232,334717278,2015.5,6.072487150222962,2.314726066798522,-72.08832847219456,3.75446174825783,,,,,,,,-0.6938555240631104,,,,,,,,,,60,0,60,0,128.07327270507812,41951.69921875,4.077376020712078,2322.3176040421877,3,False,0.0574091300368309,,,-0.25603681802749634,7,5,10.046032905578613,0,8,False,43,100314.90264986634,619.0236419572353,162.0534210205078,13.184951782226562,5,57458.40538806482,230.7494891013609,249.00772094726562,13.453003883361816,5,91322.99384460102,1378.7313543569962,66.23697662353516,12.360469818115234,1.4831435680389404,0,1.092534065246582,0.2680521011352539,0.8244819641113281,,,0,,,,NOT_AVAILABLE,305.8723467304642,-44.8846026963411,311.256429213294,-62.36927334391519,132001,5143.4501953125,4425.0,5916.30029296875,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639228181823232,0.014825165387336858
J0024-7204R,1635721458409799680,Gaia DR2 4689639193822069504,4689639193822069504,520890313,2015.5,6.0490488302575365,0.02790533726391711,-72.09443054058363,0.029691716762163218,0.23773499284754357,0.03229932990764825,7.3603692054748535,5.6753907415353995,0.06117190860423183,-2.6974468149228272,0.0657104762862313,-0.12140034884214401,0.1344379186630249,-0.08146916329860687,0.3010546863079071,-0.5423977971076965,0.005261912010610104,-0.45265939831733704,0.21974803507328033,0.29314085841178894,0.32848310470581055,112,9,112,0,0.795863926410675,118.35539245605469,0.0,9.329883202704717e-16,31,False,112.77906799316406,1.483668778998479,0.0056044405056189855,-0.053840942680835724,13,10,0.07490841299295425,0,17,False,114,93933.74708740588,101.62699510696004,924.2991943359375,13.256311416625977,16,50838.27912032814,496.9748399580912,102.29547882080078,13.58591079711914,15,89034.44484495347,630.370731426552,141.24139404296875,12.388025283813477,1.489057183265686,0,1.197885513305664,0.32959938049316406,0.8682861328125,,,0,,,,NOT_AVAILABLE,305.8811247074081,-44.87749680496997,311.23709436320723,-62.36631259703104,102001,4993.5,4435.546875,5440.5,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639193822069504,0.01482607095978877
J0024-7204R,1635721458409799680,Gaia DR2 4689639301195011200,4689639301195011200,50796091,2015.5,6.076633324442097,0.06207337849042819,-72.0755990704444,0.09465499794711374,-0.4135909209655591,0.10539645448383314,-3.9241445064544678,6.4749013330458185,0.16977536882096772,-0.5020833776616471,0.16877674472535747,-0.02192344330251217,0.17182016372680664,-0.24012577533721924,0.01085817813873291,-0.6055489778518677,0.18358726799488068,-0.16706882417201996,-0.23535141348838806,-0.2605207562446594,0.3739137649536133,73,0,73,0,9.965322494506836,261.3524475097656,0.2982275255599395,11.766432740143573,31,False,9.442893981933594,1.513853030781568,0.019880865087266723,-0.2181788980960846,9,7,0.18044619262218475,0,11,False,81,60250.22963374962,120.09995420192504,501.6673889160156,13.738469123840332,8,47751.4906545069,2136.6971604476716,22.3482723236084,13.653921127319336,7,67661.15471375214,2897.7699063744058,23.349388122558594,12.686071395874023,1.9155552387237549,0,0.9678497314453125,-0.0845479965209961,1.0523977279663086,,,0,,,,NOT_AVAILABLE,305.8732328605654,-44.897380438971524,311.2812707565677,-62.363713528934824,112001,5095.63330078125,4279.4248046875,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639301195011200,0.014848431445355236
J0024-7204R,1635721458409799680,Gaia DR2 4689639541714803968,4689639541714803968,1631841533,2015.5,6.028118038363002,0.2509632215889466,-72.06581875579457,0.4097171719667705,,,,,,,,0.23625218868255615,,,,,,,,,,59,0,56,3,28.79175567626953,1238.9324951171875,1.0838123994809454,103.50068725710156,3,False,0.8219853639602661,,,0.1988271027803421,7,5,1.821705937385559,0,9,False,56,28649.171536473776,280.9246414902239,101.98169708251953,14.545585632324219,6,22827.11568378967,851.5995806570891,26.80498695373535,14.455260276794434,6,33266.49594558343,729.2568986943774,45.61697769165039,13.456902503967285,1.9579488039016724,0,0.9983577728271484,-0.09032535552978516,1.0886831283569336,,,0,,,,NOT_AVAILABLE,305.8961390863088,-44.904827473216805,311.28241522027747,-62.345868933927925,132001,5095.63330078125,4259.0,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639541714803968,0.014863744362061329
J0024-7204R,1635721458409799680,Gaia DR2 4689639507355034496,4689639507355034496,32778522,2015.5,6.054896419079156,0.17469251915021947,-72.06767322624569,0.08341438259492233,0.4066956751205016,0.15692604212793385,2.5916390419006348,6.603576613158964,0.19564243543547793,-1.0368274029882072,0.14914802544416308,0.06923551857471466,0.6957394480705261,0.05804622545838356,0.03904125839471817,-0.12078475207090378,0.08222810924053192,-0.17724159359931946,-0.049773428589105606,-0.04256470873951912,0.2294505536556244,54,0,54,0,9.816597938537598,222.74546813964844,0.42456856835429924,17.003690883729146,31,False,5.168634414672852,1.640538143041321,0.04893033964491346,0.16151666641235352,6,6,0.19709916412830353,0,9,False,72,63352.996751584,212.9028219476191,297.5676574707031,13.683947563171387,9,40255.430742807774,369.77833767018984,108.86367797851562,13.839326858520508,6,58204.786793961335,257.7368041332671,225.830322265625,12.849523544311523,1.554152488708496,1,0.9898033142089844,0.1553792953491211,0.8344240188598633,,,0,,,,NOT_AVAILABLE,305.88423753325515,-44.904223710087045,311.2882997823253,-62.353866837983524,102002,5239.97509765625,4425.0,6876.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639507355034496,0.014877924633725283
J0024-7204R,1635721458409799680,Gaia DR2 4689639472995299072,4689639472995299072,257105339,2015.5,6.0388773514130945,1.4196433809684506,-72.06592600986156,0.5634363574706007,,,,,,,,0.7711740732192993,,,,,,,,,,36,0,36,0,13.82168960571289,313.74212646484375,0.6967925833712372,22.60511790154262,3,False,1.8014973402023315,,,0.007901915349066257,5,5,6.123952865600586,0,8,False,46,19828.305887583992,408.0684463681336,48.59063720703125,14.945151329040527,5,28335.790768991912,4414.60406942096,6.4186482429504395,14.220549583435059,4,32700.545610632205,1355.7656363232636,24.11961555480957,13.475532531738281,3.078242540359497,0,0.7450170516967773,-0.7246017456054688,1.469618797302246,,,0,,,,NOT_AVAILABLE,305.89149132646503,-44.90521621364593,311.2859517565733,-62.34874882123368,132011,5095.63330078125,4284.44970703125,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639472995299072,0.014910558708462671
J0024-7204R,1635721458409799680,Gaia DR2 4689637991231188352,4689637991231188352,111633185,2015.5,5.982917396489215,0.24869482903968546,-72.08175889572875,0.18126983312158823,,,,,,,,-0.9325851202011108,,,,,,,,,,43,34,41,2,4.780282020568848,92.44746398925781,0.0,0.08763331793393771,3,False,190.3052520751953,1.5778603227962391,0.02764368900644029,0.210402250289917,5,5,0.8292875289916992,0,7,False,40,148977.98016314767,333.6033121824651,446.5722351074219,12.755560874938965,4,90189.25218268197,3431.925036110475,26.27949333190918,12.9635009765625,4,163411.24163392215,3712.055583832296,44.021766662597656,11.728714942932129,1.702268362045288,0,1.234786033630371,0.20794010162353516,1.026845932006836,,,0,,,,NOT_AVAILABLE,305.91218277645527,-44.886981604534,311.237467715882,-62.34234979699654,132001,5143.4501953125,4297.5,6196.966796875,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689637991231188352,0.014914406187506826
