1093;J1551-4424;15:51:48.0;-44:24:42;
1094;J1551-5310;15:51:41.0;-53:11:00.5;
1095;J1551-6214;15:51:36.7;-62:14:23.3;
1096;J1552-4937;15:52:13.2;-49:37:49.7;
1097;J1552+5437;15:52:53.3;+54:37:05.7;
1098;J1553-5456;15:53:59.6;-54:56:06.2;
1099;J1554+18;15:54:17;+18:04;
1100;J1554-5209;15:54:27.1;-52:09:38.3;
1101;J1554-5512;15:54:40.5;-55:12:33;
1102;J1555+01;15:55:58;+01:08;
1103;J1555-0515;15:55:40.0;-05:15:57.4;
1104;J1555-2341;15:55:33.1;-23:41:09.9;
1105;J1555-2908;15:55:40.6;-29:08:28.4;
1106;J1555-3134;15:55:17.9;-31:34:20.1;
1107;J1556-5358;15:56:51.5;-53:58:55;
1108;J1557-4258;15:57:00.2;-42:58:12.6;
1109;J1557-5151;15:57:29.3;-51:51:08.4;
1110;J1558-5419;15:58:41.4;-54:19:26;
1111;J1558-5756;15:58:30.5;-57:56:26.1;
1112;J1558-67;15:58:21;-67:35:59;
1113;J1559-44;15:59;-44:00;
1114;J1559-4438;15:59:41.5;-44:38:45.9;
1115;J1559-5545;15:59:20.7;-55:45:47;
1116;J1600-3053;16:00:51.9;-30:53:49.3;
1117;J1600-5044;16:00:53.0;-50:44:21.3;
1118;J1600-5751;16:00:19.9;-57:51:15.3;
1119;J1600-5916;16:00:35.0;-59:16:59;
1120;J1601-50;16:01:24;-50:23;
1121;J1601-5244;16:01:27.3;-52:44:09;
1122;J1601-5335;16:01:54.8;-53:35:44.1;
1123;J1602+3901;16:02:18.8;+39:01:01.8;
1124;J1602-4957;16:02:18.2;-49:57:32;
1125;J1602-5100;16:02:18.7;-51:00:06.1;
1126;J1603-1655;16:03:09;-16:55:28;
1127;J1603+18;16:03:34;+18:51;
1128;J1603-2531;16:03:04.8;-25:31:47.9;
1129;J1603-2712;16:03:08.0;-27:13:27.6;
1130;J1603-3539;16:03:53.6;-35:39:57.1;
1131;J1603-5312;16:03:50.8;-53:12:58.0;
1132;J1603-5657;16:03:31.4;-56:57:44.1;
1133;J1603-7202;16:03:35.6;-72:02:32.7;
1134;J1604-3142;16:04:36.5;-31:42:06.4;
1135;J1604-44;16:04:32;-44:43;
1136;J1604-4718;16:04:29.4;-47:18:47.9;
1137;J1604-4909;16:04:22.9;-49:09:57.9;
1138;J1604-7203;16:04:29.1;-72:03:30.4;
1139;J1605+3249;16:05:18.5;+32:49:18.0;
1140;J1605-5215;16:05:19.0;-52:15:48;
1141;J1605-5257;16:05:16.2;-52:57:34.8;
1142;J1607-0032;16:07:12.0;-00:32:41.5;
1143;J1607-5140;16:07:49.3;-51:40:16;
1144;J1607-6449;16:07:48.7;-64:49:43.0;
1145;J1609-1930;16:09:05.3;-19:30:08;
1146;J1609-4616;16:09:41.1;-46:16:22.5;
1147;J1609-5158;16:09:26.7;-51:58:18;
1148;J1610-1322;16:10:42.7;-13:22:22;
1149;J1610-17;16:10:11;-17:50;
1150;J1610-5006;16:10:44.3;-50:06:42.2;
1151;J1610-5303;16:10:12.8;-53:03:49;
1152;J1611-01;16:11;-01:28;
1153;J1611-29;16:11;-29;
1154;J1611-4811;16:11:02.7;-48:11:39;
1155;J1611-4949;16:11:46.6;-49:49:57.2;
1156;J1611-5209;16:11:03.3;-52:09:22.1;
1157;J1611-5847;16:11:51.3;-58:47:42.3;
1158;J1612+2008;16:12:23.4;+20:08:18.3;
1159;J1612-2408;16:12:26.0;-24:08:04;
1160;J1612-49;16:12:54;-49:27;
1161;J1612-5022;16:12:28.0;-50:22:57.3;
1162;J1612-5136;16:12:00.6;-51:36:54;
1163;J1612-55;16:12:06;-55:09;
1164;J1612-5805;16:12:27.8;-58:05:29.2;
1165;J1613-4714;16:13:29.0;-47:14:26.4;
1166;J1613-5211;16:13:42.4;-52:11:21.0;
1167;J1613-5234;16:13:57.4;-52:34:17;
1168;J1614+0737;16:14:40.9;+07:37:31.0;
1169;J1614-2230;16:14:36.5;-22:30:31.2;
1170;J1614-23;16:14;-23:15;
1171;J1614-3846;16:14:42.5;-38:46:35;
1172;J1614-3937;16:14:31.2;-39:37:28.8;
1173;J1614-5048;16:14:11.2;-50:48:03.5;
1174;J1614-5144;16:14:45.7;-51:44:49;
1175;J1614-5402;16:14:50.3;-54:02:47;
1176;J1615-2940;16:15:52.8;-29:40:16;
1177;J1615-4958;16:15:17.3;-49:58:02.0;
1178;J1615-5137;16:15:16.8;-51:37:12;
1179;J1615-5444;16:15:01.1;-54:44:32.4;
1180;J1615-5537;16:15:40.4;-55:37:00.5;
1181;J1616-5017;16:16:29.8;-50:17:14.9;
1182;J1616-5109;16:16:30.9;-51:09:17;
1183;J1616-5208;16:16:23.4;-52:08:48;
1184;J1617-4216;16:17:23.3;-42:16:59;
1185;J1617-4608;16:17:35.1;-46:08:36.5;
1186;J1617-5055;16:17:29.3;-50:55:13.2;
1187;J1618-36;16:18:32.1;-36:03:42;
1188;J1618-3921;16:18:18.8;-39:21:01.8;
1189;J1618-4624;16:18:52.7;-46:24:34.9;
1190;J1618-4723;16:18:06.8;-47:23:19.1;
1191;J1619-3345;16:19:02;-33:45:01;
1192;J1619-42;16:19:06;-42:02;
1193;J1620-4927;16:20:41.5;-49:27:37.1;
1194;J1620-5414;16:20:14.4;-54:14:51.7;
1195;J1621-5039;16:21:04.7;-50:39:48.6;
1196;J1621-5243;16:21:55.8;-52:43:44;
1197;J1622-0315;16:22:59.6;-03:15:37.3;
1198;J1622-3751;16:22:04.5;-37:51:13.9;
1199;J1622-4332;16:22:45.4;-43:32:28.2;
1200;J1622-4347;16:22:30.0;-43:47:21.4;
1201;J1622-4802;16:22:47.1;-48:02:13.1;
1202;J1622-4845;16:22:05.4;-48:46:29;
1203;J1622-4944;16:22:37.5;-49:44:30;
1204;J1622-4950;16:22:44.8;-49:50:54.4;
1205;J1622-6617;16:22:03.6;-66:17:16.9;
1206;J1623-0841;16:23:42.6;-08:41:36.6;
1207;J1623-0908;16:23:17.6;-09:08:48.7;
1208;J1623-2631;16:23:38.2;-26:31:53.7;
1209;J1623-4256;16:23:48.2;-42:56:52.6;
1210;J1623-4949;16:23:54.8;-49:49:04;
1211;J1623-5005;16:23:04.1;-50:05:15.1;
1212;J1624-39;16:24:25;-39:51:00;
1213;J1624-4041;16:24:09.9;-40:41:29.7;
1214;J1624-4411;16:24:21.3;-44:11:33.8;
1215;J1624-4613;16:24:18.7;-46:13:02;
1216;J1624-4721;16:24:54.8;-47:21:27;
1217;J1624+5850;16:24:00.9;+58:50:15.7;
1218;J1624+8643;16:24:32.7;+86:43:13.2;
1219;J1625-0021;16:25:10.3;-00:21:28.9;
1220;J1625-4048;16:25:10.3;-40:48:21.5;
1221;J1625-4904;16:25:18.0;-49:04:33.6;
1222;J1625-4913;16:25:16.4;-49:13:44.6;
1223;J1626-44;16:27:00;-44:22;
1224;J1626-4537;16:26:48.9;-45:37:25.6;
1225;J1626-4807;16:26:42.5;-48:07:54;
1226;J1626-6621;16:26:06.8;-66:21:15.2;
1227;J1627+1419;16:27:18.7;+14:19:20.7;
1228;J1627+3219;16:27:56.4;+32:19:39;
1229;J1627-4706;16:27:28.7;-47:06:50.2;
1230;J1627-4845;16:27:10.3;-48:45:08;
1231;J1627-49;16:27:42;-49:54;
1232;J1627-51;16:27:30;-51:08;
1233;J1627-5547;16:27:21.0;-55:47:52.4;
1234;J1627-5936;16:27:52.5;-59:36:55.3;
1235;J1628-3205;16:28:07.0;-32:05:48.9;
1236;J1628+4406;16:28:50.3;+44:06:42.6;
1237;J1628-4804;16:28:26.8;-48:04:59;
1238;J1628-4828;16:28:30.9;-48:28:42;
1239;J1629+33;16:29;+33;
1240;J1629-3636;16:29:35.8;-36:36:13;
1241;J1629-3825;16:29:14.6;-38:25:29.3;
1242;J1629+43;16:29;+43;
1243;J1629-6902;16:29:08.7;-69:02:45.2;
1244;J1630-2609;16:30:28.9;-26:09:47;
1245;J1630+3550;16:30:35.9;+35:50:42.4;
1246;J1630+3734;16:30:36.4;+37:34:42.0;
1247;J1630-4719;16:30:02.4;-47:19:42;
1248;J1630-4733;16:30:37.4;-47:33:05.0;
1249;J1631-1612;16:31:52.4;-16:12:52.0;
1250;J1631-4155;16:31:18.3;-41:55:03.7;
1251;J1632-1013;16:32:54.2;-10:13:18;
1252;J1632-4509;16:32:14.0;-45:09:09;
1253;J1632-4621;16:32:49.8;-46:21:48.6;
1254;J1632-4757;16:32:16.6;-47:57:34.5;
1255;J1632-4818;16:32:39.7;-48:18:53.8;
1256;J1633-2009;16:33:55.3;-20:10:09;
1257;J1633-4453;16:33:47.0;-44:53:07.8;
1258;J1633-4805;16:33:05.4;-48:05:36;
1259;J1633-5015;16:33:00.0;-50:15:08.3;
1260;J1634+02;16:34:50;+02:34:03;
1261;J1634-4229;16:34:14.6;-42:29:44.3;
1262;J1634-49;16:34:30;-49:52;
1263;J1634-5107;16:34:04.9;-51:07:45.6;
1264;J1634-5640;16:34:19.1;-56:40:48.7;
1265;J1635-1511;16:35:47.3;-15:11:52;
1266;J1635+2332;16:35:05.3;+23:32:23.2;
1267;J1635+2418;16:35:25.7;+24:18:47.3;
1268;J1635-4513;16:35:55.4;-45:13:27;
1269;J1635-4735;16:35:51.8;-47:35:23.3;
1270;J1635-4944;16:35:55.4;-49:44:36;
1271;J1635-5954;16:35:09.0;-59:54:41;
1272;J1636-2614;16:36:11.5;-26:14:47.0;
1273;J1636-4440;16:36:16.5;-44:40:25;
1274;J1636-4803;16:36:32.0;-48:03:55;
1275;J1636-4933;16:36:55.1;-49:33:10;
1276;J1637-4335;16:37:56.8;-43:35:42;
1277;J1637-4450;16:37:53.1;-44:50:26.3;
1278;J1637-4553;16:37:58.6;-45:53:26.8;
1279;J1637-46;16:37:36;-46:13;
1280;J1637-4642;16:37:13.7;-46:42:14.2;
1281;J1637-4721;16:37:11.4;-47:21:03;
1282;J1637-4816;16:37:58.6;-48:16:12;
1283;J1638-35;16:38;-35;
1284;J1638-3815;16:38:37.3;-38:15:03.4;
1285;J1638-3951;16:38:15.5;-39:51:59;
1286;J1638+4005;16:38:16.2;+40:05:56.3;
1287;J1638-4233;16:38:24.7;-42:33:55;
1288;J1638-4344;16:38:52.8;-43:44:04;
1289;J1638-44;16:38:18;-44:40;
1290;J1638-4417;16:38:46.2;-44:17:03.2;
1291;J1638-4608;16:38:23.2;-46:08:13.4;
1292;J1638-4725;16:38:12.9;-47:25:32;
1293;J1638-5226;16:38:59.9;-52:26:57.4;
1294;J1639-4359;16:39:06.8;-43:59:52;
1295;J1639-4604;16:39:21.2;-46:04:33.1;
1296;J1640+2224;16:40:16.7;+22:24:08.8;
1297;J1640-4631;16:40:43.5;-46:31:35.4;
1298;J1640-4648;16:40:47.6;-46:48:45;
1299;J1640-4715;16:40:13.0;-47:15:38.1;
1300;J1640-4951;16:40:43.5;-49:51:02.1;
1301;J1641-2347;16:41:18.0;-23:47:36;
1302;J1641+3627A;16:41:40.8;+36:27:14.9;
1303;J1641+3627B;16:41:40.3;+36:25:58.4;
1304;J1641+3627C;16:41:41.0;+36:27:02.7;
1305;J1641+3627D;16:41:42.3;+36:27:28.2;
1306;J1641+3627E;16:41:42.0;+36:27:34.9;
1307;J1641+3627F;16:41:44.6;+36:28:16.0;
1308;J1641-5317;16:41:15.9;-53:17:48.8;
1309;J1641+8049;16:41:20.8;+80:49:52.9;
1310;J164310;16:43;-10;
1311;J1643-1224;16:43:38.1;-12:24:58.6;
1312;J1643+1338;16:43:54.1;+13:38:43.9;
1313;J1643-4505;16:43:36.9;-45:05:45.8;
1314;J1643-4522;16:43:20.4;-45:22:01;
1315;J1643-4550;16:43:13.5;-45:50:54.5;
1316;J1644-33;16:44;-33;
1317;J1644-44;16:44:36;-44:10;
1318;J1644-4559;16:44:49.2;-45:59:09.7;
1319;J1644-46;16:44:06;-46:26;
1320;J1644-4657;16:44:38.5;-46:57:38;
1321;J1645-0317;16:45:02.0;-03:17:57.8;
1322;J1645+1012;16:45:34.4;+10:12:16.0;
1323;J1646-1910;16:46:18.6;-19:10:14;
1324;J1646-2142;16:46:18.1;-21:42:09.0;
1325;J1646-4308;16:46:55.3;-43:08:07;
1326;J1646-4346;16:46:51.3;-43:46:38;
1327;J1646-5123;16:46:36.3;-51:23:14.6;
1328;J1646-6831;16:46:54.9;-68:31:51.7;
1329;J1647-3607;16:47:46.5;-36:07:04;
1330;J1647-4552;16:47:10.2;-45:52:16.8;
1331;J1647+6608;16:47:32.5;+66:08:22.2;
1332;J1648-3256;16:48:06.0;-32:56:40.8;
1333;J1648-4458;16:48:13.0;-44:58:26;
1334;J1648-4611;16:48:22.0;-46:11:15.7;
1335;J1648-6044;16:48:51.2;-60:44:25.5;
1336;J1649+2533;16:49:44.2;+25:33:07.0;
1337;J1649-3012;16:49:46.3;-30:12:21;
1338;J1649-3805;16:49:48.2;-38:05:59.1;
1339;J1649-3935;16:49:06.6;-39:35:44.2;
1340;J1649-4349;16:49:20.4;-43:49:22.2;
1341;J1649-4653;16:49:24.6;-46:53:09.3;
1342;J1649-4729;16:49:18.2;-47:29:53;
1343;J1649-5553;16:49:31.1;-55:53:40;
1344;J1650-1654;16:50:27.1;-16:54:42.2;
1345;J1650-4126;16:50:13.1;-41:26:33.8;
1346;J1650-4341;16:50:44.6;-43:41:30.8;
1347;J1650-4502;16:50:32.3;-45:02:37.3;
1348;J1650-4601;16:50:18.6;-46:01:18.6;
1349;J1650-4921;16:50:35.1;-49:21:03.7;
1350;J1651+14;16:51:00;+14:22;
1351;J1651-1709;16:51:31.7;-17:09:22;
1352;J1651-4246;16:51:48.7;-42:46:09.9;
1353;J1651-4519;16:51:57.2;-45:19:11;
1354;J1651-5222;16:51:42.9;-52:22:58.3;
1355;J1651-5255;16:51:41.4;-52:55:47.7;
1356;J1651-7642;16:51:07.8;-76:42:39.5;
1357;J1652-1400;16:52:16.6;-14:00:27.4;
1358;J1652-2404;16:52:58.5;-24:03:51;
1359;J1652+2651;16:52:03.0;+26:51:40.4;
1360;J1652-4406;16:52:59.5;-44:06:05;
1361;J1652-4838;16:52:54;-48:45;
1362;J1653-0158;16:53:38.0;-01:58:36.8;
1363;J1653-2054;16:53:31.0;-20:54:55.1;
1364;J1653-3838;16:53:39.7;-38:38:20.8;
1365;J1653-4030;16:53:34.2;-40:30:01.4;
1366;J1653-4105;16:53:25.3;-41:05:25.6;
1367;J1653-4249;16:53:40.2;-42:49:03.3;
1368;J1653-4315;16:53:29.7;-43:15:01;
1369;J1653-45;16:53:54;-45:17;
1370;J1653-4854;16:53:56.7;-48:54:51;
1371;J1654-23;16:54:03;-23:35;
1372;J1654-26;16:54:39;-26:36:18;
1373;J1654-2713;16:54:23.6;-27:13:02;
1374;J1654-3710;16:54:44.4;-37:10:57.1;
1375;J1654-4140;16:54:23.5;-41:40:24;
1376;J1654-4245;16:54:22.0;-42:45:39;
1377;J1655-3048;16:55:24.5;-30:48:42;
1378;J1655-3844;16:55:38.6;-38:44:09;
1379;J1656+00;16:56:41;+00:26;
1380;J1656-3621;16:56:32.9;-36:21:59.7;
1381;J1656+6203;16:56:10.2;+62:03:50.4;
1382;J1657-0406A;16:57:09.1;-04:06:01;
1383;J1657-0406B;16:57:09.1;-04:06:01;
1384;J1657+3304;16:57:50.6;+33:04:33.6;
1385;J1657-4432;16:57:36.7;-44:32:20;
1386;J1658-2823;16:58:03;-28:23:04;
1387;J1658+3630;16:58:26.5;+36:30:30.0;
1388;J1658-4306;16:58:16.6;-43:06:50;
1389;J1658-47;16:58:24;-47:12;
1390;J1658-4958;16:58:54.9;-49:58:58.4;
1391;J1658-5324;16:58:39.3;-53:24:07.0;
1392;J1659-1305;16:59:53.0;-13:05:09.0;
1393;J1659-4316;16:59:56.3;-43:16:06;
1394;J1659-4439;16:59:39.4;-44:39:01;
1395;J1659-54;16:59:23;-54;
1396;J1700-0954;17:00:03.2;-09:54:43.2;
1397;J1700-3312;17:00:52.9;-33:12:46.5;
1398;J1700-3611;17:00:49.3;-36:11:53;
1399;J1700-3919;17:00:22.2;-39:19:00.0;
1400;J1700-4012;17:00:38.5;-40:12:38.6;
1401;J1700-4422;17:00:53.6;-44:22:27;
1402;J1700-4939;17:00:22.5;-49:39:15;
1403;J1701-3006A;17:01:12.5;-30:06:30.1;
1404;J1701-3006B;17:01:12.6;-30:06:49.0;
1405;J1701-3006C;17:01:12.8;-30:06:59.4;
1406;J1701-3006D;17:01:13.5;-30:06:42.5;
1407;J1701-3006E;17:01:13.2;-30:06:46.8;
1408;J1701-3006F;17:01:12.8;-30:06:51.8;
1409;J1701-3006G;17:01:14.0;-30:06:42;
1410;J1701-3130;17:01:43.5;-31:30:36.7;
1411;J1701-3726;17:01:18.4;-37:26:27.2;
1412;J1701-4533;17:01:29.1;-45:33:48.7;
1413;J1701-4958;17:01:12.8;-49:58:33;
1414;J1702-3932;17:02:14.3;-39:32:40;
1415;J1702-4128;17:02:52.5;-41:28:48.2;
1416;J1702-4217;17:02:36.4;-42:17:01.2;
1417;J1702-4306;17:02:27.3;-43:06:45.1;
1418;J1702-4310;17:02:26.9;-43:10:40;
1419;J1702-4428;17:02:52.6;-44:28:03;
1420;J1703-18;17:03:26;-18:48:54;
1421;J1703-1846;17:03:51.0;-18:46:14.8;
1422;J1703-3241;17:03:22.5;-32:41:48.0;
1423;J1703-38;17:03:26;-38:12;
1424;J1703-4442;17:03:20.5;-44:42:42;
1425;J1703-4851;17:03:54.5;-48:52:01.0;
1426;J1704-3756;17:04:57.4;-37:56:42.9;
1427;J1704-5236;17:04:40.5;-52:36:57.4;
1428;J1704-6016;17:04:14.8;-60:16:54;
1429;J1705-04;17:05;-04:41;
1430;J1705-1903;17:05:27;-19:08:04;
1431;J1705-1906;17:05:36.0;-19:06:38.6;
1432;J1705-3423;17:05:42.3;-34:23:43.1;
1433;J1705-3936;17:05:37.1;-39:36:29;
1434;J1705-3950;17:05:29.8;-39:50:59;
1435;J1705-4108;17:05:20.4;-41:08:44;
1436;J1705-4331;17:05:35.9;-43:31:13.6;
1437;J1705-6135;17:05:15.3;-61:35:15;
1438;J1706-3839;17:06:21.3;-38:39:51;
1439;J1706-4310;17:06:04.5;-43:10:21;
1440;J1706-4434;17:06:23.1;-44:34:30.0;
1441;J1706+59;17:07;+59:10;
1442;J1706-6118;17:06:09.7;-61:18:11.7;
1443;J1707+35;17:07:00;+35:56;
1444;J1707-4053;17:07:21.7;-40:53:55.1;
1445;J1707-4341;17:07:40.1;-43:41:12.0;
1446;J1707-4417;17:07:41.4;-44:17:19;
1447;J1707-4729;17:07:15.5;-47:29:34.5;
1448;J1708+02;17:08:39;+01:48:06;
1449;J1708-3426;17:08:57.7;-34:26:44.0;
1450;J1708-3506;17:08:17.6;-35:06:22.6;
1451;J1708-3641;17:08:35.9;-36:41:21.5;
1452;J1708-3827;17:08:16.5;-38:27:36;
1453;J1708-4008;17:08:46.8;-40:08:52.4;
1454;J1708-4522;17:08:12.9;-45:22:51;
1455;J1708-52;17:08;-52:00;
1456;J1708-7539;17:08:02.5;-75:39:23;
1457;J1709-1640;17:09:26.4;-16:40:57.7;
1458;J1709+2313;17:09:05.7;+23:13:27.8;
1459;J1709-3626;17:09:45.1;-36:26:03.6;
1460;J1709-3841;17:09:15.9;-38:41:17;
1461;J1709-43;17:09:47;-43:54:43;
1462;J1709-4342;17:09:30.9;-43:42:14;
1463;J1709-4401;17:09:41.3;-44:01:11.2;
1464;J1709-4429;17:09:42.7;-44:29:08.2;
1465;J1710-2616;17:10:04.9;-26:16:35;
1466;J1710-37;17:10:30;-37:30;
1467;J1710-4148;17:10:23.7;-41:48:19;
1468;J1710+4923;17:10:04.4;+49:23:11.4;
1469;J1711-1509;17:11:55.0;-15:09:39.7;
1470;J1711-3826;17:11:44.4;-38:26:14;
1471;J1711-4322;17:11:10.5;-43:22:53.1;
1472;J1711-5350;17:11:53.1;-53:50:18.3;
1473;J1712-2715;17:12:11.7;-27:15:53;
1474;J1712-391;17:12:35;-39:43;
1475;J1712-392;17:12:35;-39:43;
1476;J1713+0747;17:13:49.5;+07:47:37.4;
1477;J1713-3844;17:13:02.3;-38:44:29;
1478;J1713-3949;17:13:28;-39:49;
1479;J1713+7810;17:13:27.0;+78:10:33.9;
1480;J1714-1054;17:14:40.1;-10:54:10.9;
1481;J1714-3810;17:14:05.7;-38:10:30.9;
1482;J1714-3830;17:14:19.8;-38:30:23;
1483;J1715-3247;17:15:23.4;-32:47:30;
1484;J1715-3700;17:15:09.6;-37:00:04;
1485;J1715-3859;17:15:37.8;-38:59:25.1;
1486;J1715-3903;17:15:14.0;-39:02:57.1;
1487;J1715-4034;17:15:40.9;-40:34:18;
1488;J1715-4254;17:15:10.5;-42:54:54;
1489;J1715+46;17:15:48;+46:03;
1490;J1716+34;17:16:08;+34:36:11;
1491;J1716-3720;17:16:11.3;-37:20:44;
1492;J1716-4005;17:16:42.0;-40:05:27;
1493;J1716-4111;17:16:44.3;-41:11:09.5;
1494;J1716-4711;17:16:01.1;-47:11:00.9;
1495;J1717+03;17:17:56;+03:11;
1496;J1717-3425;17:17:20.2;-34:24:59.6;
1497;J1717-3737;17:17:15.9;-37:37:36;
1498;J1717-3847;17:17:18.4;-38:47:03;
1499;J1717-3953;17:17:25.5;-39:53:55;
1500;J1717-4043;17:17:47.9;-40:43:50;
1501;J1717-40435;17:17:02.0;-40:43:31;
1502;J1717-4054;17:17:52.3;-41:03:17.8;
1503;J1717+4308A;17:17:06.4;+43:08:03.4;
1504;J1717-5800;17:17:35.6;-58:00:05.4;
1505;J1718-3714;17:18:18.5;-37:14:16;
1506;J1718-3718;17:18:10.0;-37:18:53;
1507;J1718-3825;17:18:13.5;-38:25:18.0;
1508;J1718-41;17:18:12;-41:07;
1509;J1718-4539;17:18:11.9;-45:39:15.9;
1510;J1719-1438;17:19:10.0;-14:38:00.9;
1511;J1719-2330;17:19:36.1;-23:30:14;
1512;J1719-3458;17:19:12.1;-34:58:22.4;
1513;J1719-4006;17:19:01.7;-40:06:59.5;
1514;J1719-4302;17:19:48.7;-43:02:11.4;
1515;J1720+00;17:20:55;+00:40;
1516;J1720-0212;17:20:57.2;-02:12:23.9;
1517;J1720-1633;17:20:25.2;-16:33:33.7;
1518;J1720+2150;17:20:01.3;+21:50:12.8;
1519;J1720-2446;17:20:22.4;-24:46:27;
1520;J1720-2933;17:20:34.1;-29:33:16.2;
1521;J1720-36;17:20:54;-36:53;
1522;J1720-3659;17:20:01.9;-36:59:06.5;
1523;J1721-1936;17:21:01.4;-19:36:51;
1524;J1721-1939;17:21:46.6;-19:39:49;
1525;J1721-2457;17:21:05.4;-24:57:06.1;
1526;J1721-3532;17:21:32.7;-35:32:49.6;
1527;J1722-3207;17:22:02.9;-32:07:45.3;
1528;J1722+35;17:22:06;+35:18;
1529;J1722-3632;17:22:09.8;-36:32:53.3;
1530;J1722-3712;17:22:59.2;-37:12:04.5;
1531;J1722-4400;17:22:46.5;-44:00:33.2;
1532;J1723-2837;17:23:23.1;-28:37:57.1;
1533;J1723-2852;17:23:58.2;-28:52:51;
1534;J1723-3659;17:23:07.5;-36:59:14.2;
1535;J1723-38;17:23;-38:20;
1536;J1724-3149;17:24:44.8;-31:49:04;
1537;J1724-35;17:24:43;-35:49;
1538;J1724-3505;17:24:47.8;-35:05:36;
1539;J1724-4500;17:24:25.8;-45:00:15;
1540;J1725-0732;17:25:12.2;-07:32:59.2;
1541;J1725-2852;17:25:09.9;-28:52:22;
1542;J1725-3546;17:25:42.2;-35:46:16;
1543;J1725-3848;17:25:00.1;-38:48:36;
1544;J1725-3853;17:25:27.2;-38:53:04.2;
1545;J1725-4043;17:25:41.4;-40:43:11;
1546;J1726-00;17:26:23;-00:15;
1547;J1726-31;17:26:36;-31:57;
1548;J1726-3530;17:26:07.5;-35:29:58;
1549;J1726-3635;17:26:49.6;-36:35:45.6;
1550;J1726-4006;17:26:33.3;-40:06:02;
1551;J1726-52;17:26;-52:00;
1552;J1727-1609;17:28:03;-16:11:10;
1553;J1727-2739;17:27:30.9;-27:38:53;
1554;J1727-29;17:27:19;-29:59;
1555;J1727-2946;17:27:15.0;-29:46:36.7;
1556;J1727-2951;17:27:00.4;-29:51:40.8;
1557;J1728-0007;17:28:34.8;-00:07:45.0;
1558;J1728-3733;17:28:46.2;-37:33:08;
1559;J1728-4028;17:28:27.6;-40:28:10;
1560;J1729-2117;17:29:10.8;-21:17:28;
1561;J1730-2304;17:30:21.6;-23:04:31.1;
1562;J1730-2900;17:30:08.2;-29:00:46;
1563;J1730-3350;17:30:32.5;-33:50:39.4;
1564;J1730-3353;17:30:55.5;-33:53:38;
1565;J1730-34;17:30:06;-34:48;
1566;J1731-1847;17:31:17.6;-18:47:32.6;
1567;J1731-3123;17:31:00.5;-31:23:43;
1568;J1731-33;17:31:48;-33:48;
1569;J1731-3322;17:31:14.3;-33:22:45;
1570;J1731-4744;17:31:42.1;-47:44:36.2;
1571;J1732-1930;17:32:20.0;-19:30:09;
1572;J1732-3131;17:32:33.5;-31:31:23;
1573;J1732-3426;17:32:07.1;-34:26:05;
1574;J1732-35;17:32:30;-35:05;
1575;J1732-3729;17:32:20.8;-37:29:05;
1576;J1732-4128;17:32:50.0;-41:28:48;
1577;J1732-4156;17:32:48.8;-41:56:29.6;
1578;J1732-5049;17:32:47.7;-50:49:00.1;
1579;J1733-01;17:33;-01;
1580;J1733-2228;17:33:26.4;-22:28:37;
1581;J1733-2533;17:33:25.8;-25:33:11;
1582;J1733-2837;17:33:33.9;-28:37:33;
1583;J1733-3030;17:33:58.8;-30:30:49;
1584;J1733-3322;17:33:55.2;-33:22:03;
1585;J1733-3716;17:33:26.7;-37:16:55.2;
1586;J1733-4005;17:33:58.6;-40:05:39.7;
1587;J1733-5515;17:33:00.4;-55:15:40;
1588;J1734-0212;17:34:45.6;-02:12:39.1;
1589;J1734-2415;17:34:41.6;-24:15:20;
1590;J1734-2859;17:34:00.1;-28:59:53.4;
1591;J1734-3058;17:34:50.8;-30:58:41.4;
1592;J1734-3333;17:34:26.9;-33:33:20;
1593;J1735-0243;17:35:48.1;-02:43:48;
1594;J1735-0724;17:35:04.9;-07:24:52.1;
1595;J1735-3258;17:35:56.9;-32:58:21.8;
1596;J1735+6320;17:35:06.5;+63:20:00.0;
1597;J1736+05;17:36:54;+05:48;
1598;J1736-2457;17:36:45.4;-24:57:50;
1599;J1736-2819;17:36:24.7;-28:19:42;
1600;J1736-2843;17:36:42.5;-28:43:51;
1601;J1736-3422;17:36:10.9;-34:22:19;
1602;J1736-3511;17:36:02.7;-35:11:56;
1603;J1737-0314A;17:37:35.8;-03:14:34.7;
1604;J1737-0314B;17:37:36.1;-03:14:45;
1605;J1737-0314C;17:37:36.1;-03:14:45;
1606;J1737-0314D;17:37:36.1;-03:14:45;
1607;J1737-0314E;17:37:36.1;-03:14:45;
1608;J1737-0811;17:37:47.1;-08:11:08.8;
1609;J1737-3102;17:37:33.7;-31:02:00.5;
1610;J1737-3137;17:37:04.2;-31:37:21;
1611;J1737-3320;17:37:10.5;-33:20:20;
1612;J1737-3555;17:37:40.0;-35:55:43.8;
1613;J1738+0333;17:38:53.9;+03:33:10.8;
1614;J1738+04;17:38:25;+04:20;
1615;J1738-2330;17:38:08.8;-23:30:47;
1616;J1738-2647;17:38:05.0;-26:47:46;
1617;J1738-2736;17:38:14.6;-27:36:25.8;
1618;J1738-2955;17:38:52.1;-29:55:57.4;
1619;J1738-3107;17:38:47.4;-31:07:44;
1620;J1738-3211;17:38:54.1;-32:11:53.6;
1621;J1738-3316;17:38:34.4;-33:16:01.6;
1622;J1739+0612;17:39:17.9;+06:12:28.4;
