473;J1232-6501;12:32:17.840;6.0e-03;-65:01:03.33;4.0e-02;*;0;*;0;51270.00;239.4
474;J1234-3630;12:34:12.00;2.0e-02;-36:30:41.1;1.0e-01;*;0;*;0;57602.00;59.29
475;J1235-6354;12:35:57.72;8.0e-02;-63:54:30.4;4.0e-01;*;0;*;0;51700.00;439.9
476;J1236-5033;12:36:59.15;1.0e-02;-50:33:36.3;1.0e-01;*;0;*;0;51500.00;105.02
477;J1237-6725;12:37:25.9;1.0e-01;-67:25:33.9;6.0e-01;*;0;*;0;51702.00;176.5
478;J1239+2453;12:39:40.4614;1.2e-03;+24:53:49.29;2.0e-02;-104.5;1.1e+00;49.4;1.4e+00;46531.00;9.25159
479;J1239-6832;12:39:58.96;2.0e-02;-68:32:28.94;9.0e-02;*;0;*;0;57600;94.3
480;J1240-4124;12:40:17.61;4.0e-02;-41:24:51.7;7.0e-01;*;0;*;0;43564.84;44.1
481;J1243-5735;12:43:35.38;7.0e-02;-57:35:42.8;5.0e-01;*;0;*;0;51590.00;270.6
482;J1243-6423;12:43:17.101;1.0e-03;-64:23:23.73;1.0e-02;*;0;*;0;57600;297.09
483;J1244-1812;12:44:25.78;5.0e-02;-18:12:16.2;9.0e-01;*;0;*;0;57828;15.5
484;J1244-5053;12:44:11.48;1.0e-02;-50:53:20.6;1.0e-01;*;0;*;0;51500.00;109.95
485;J1244-6359;12:44:47.693;1.8e-02;-63:59:47.4;3.0e-01;*;0;*;0;56222.00;286
486;J1245-6238;12:45:21.12;1.4e-01;-62:38:55.9;8.0e-01;*;0;*;0;51206.00;336.2
487;J1246+2253;12:46:49.363;5.0e-03;+22:53:43.27;8.0e-02;*;0;*;0;53400.00;17.792
488;J1248-6344;12:48:46.36;5.0e-02;-63:44:09.6;5.0e-01;*;0;*;0;51451.00;433.0
489;J1248-6444;12:48:32.87;2.0e-02;-64:44:00.0;8.0e-01;*;0;*;0;56715.00;236.4
490;J1249-6507;12:49:54.32;9.0e-02;-65:07:19.8;7.0e-01;*;0;*;0;51724.00;215
491;J1251-7407;12:51:52.94;1.0e-02;-74:07:15.04;9.0e-02;*;0;*;0;55332.00;89.81
492;J1252-6314;12:52:42.62;1.1e-01;-63:14:32.7;6.0e-01;*;0;*;0;51155.00;278.4
493;J1253-5820;12:53:28.342;2.0e-03;-58:20:40.89;2.0e-02;24;2.0e+00;13;2.0e+00;49020.00;100.584
494;J1254-6150;12:54:32.48;6.0e-02;-61:50:50.8;3.0e-01;*;0;*;0;51368.00;95
495;J1255-6131;12:55:54.86;4.0e-02;-61:31:10.1;4.0e-01;*;0;*;0;51449.00;206.5
496;J1257-1027;12:57:04.7625;2.0e-04;-10:27:05.551;2.0e-03;-7.15;1.2e-01;12.08;1.1e-01;56000.00;29.634
497;J1259-6741;12:59:22.64;1.0e-02;-67:41:40.27;6.0e-02;*;0;*;0;57600;94.7
498;J1300+1240;13:00:03.5767;1.0e-04;+12:40:56.4721;3.0e-04;45.50;5.0e-02;-84.70;7.0e-02;49750.0;10.16550
499;J1300-6602;13:00:26.93;3.0e-02;-66:02:16.8;2.0e-01;*;0;*;0;57554.00;460
500;J1301+0833;13:01:38.26;0;+08:33:57.5;0;*;0;*;0;55561.00;13.2
501;J1301-6310;13:01:28.30;7.0e-02;-63:10:40.5;5.0e-01;*;0;*;0;51487.00;86.1
502;J1302-3258;13:02:26;0;-32:58:48;0;*;0;*;0;55196.00;26.1860
503;J1302-6350;13:02:47.638337;1.2e-05;-63:50:08.62859;8.0e-05;-7.01;3.0e-02;-0.53;3.0e-02;57000;146.73
504;J1305-6203;13:05:21.14;1.0e-01;-62:03:21.07;8.0e-02;*;0;*;0;55390;468.78
505;J1305-6455;13:05:23.47;2.0e-02;-64:55:28.5;1.0e-01;*;0;*;0;57600;505.0
506;J1306-4035;13:06:56.30;2.0e-02;-40:35:23.3;2.0e-01;*;0;*;0;57388.00;35
507;J1306-6617;13:06:38.12;1.0e-02;-66:17:21.2;1.0e-01;*;0;*;0;57600;436.9
508;J1308+2127;13:08:48.27;1.0e-02;+21:27:06.78;5.0e-02;*;0;*;0;53415.68;*
509;J1308-4650;13:08:44.589;1.9e-02;-46:50:29.7;4.0e-01;*;0;*;0;53000.00;66
510;J1308-5844;13:08:21.08;3.0e-02;-58:44:13.8;4.0e-01;*;0;*;0;51560.00;205.6
511;J1309-6526;13:09:00.29;8.0e-02;-65:26:16.6;5.0e-01;*;0;*;0;51767.00;340
512;J1311-1228;13:11:52.649;1.1e-02;-12:28:01.6;4.0e-01;*;0;*;0;49667.00;36.214
513;J1311-3430;13:11:45.7242;2.0e-04;-34:30:30.350;4.0e-03;*;0;*;0;55266.91;37.84
514;J1312+0051;13:12:46.64232;9.0e-05;+00:51:00.104;3.0e-03;-22.35;6.6e-01;-11.2;1.5e+00;55600.00;15.345
515;J1312-5402;13:12:04.708;2.0e-03;-54:02:42.5;2.0e-01;*;0;*;0;57600;133
516;J1312-5516;13:12:53.533;9.0e-03;-55:16:47.3;1.0e-01;*;0;*;0;57600;134.1
517;J1312-6400;13:12:07.16;1.0e-01;-64:00:55.6;9.0e-01;*;0;*;0;51303.00;93.0
518;J1316-6232;13:16:46.3;2.0e-01;-62:32:12.2;5.0e-01;*;0;*;0;49800.00;966.4
519;J1317-5759;13:17:46.29;3.0e-02;-57:59:30.5;3.0e-01;*;0;*;0;53911.00;145.3
520;J1317-6302;13:17:44.69;7.0e-02;-63:02:52.2;6.0e-01;*;0;*;0;51138.00;678.1
521;J1319-6056;13:19:20.250;7.0e-03;-60:56:46.79;6.0e-02;*;0;*;0;57600;400.94
522;J1319-6105;13:19:26.32;2.0e-02;-61:05:26.2;1.0e-01;*;0;*;0;51709.00;440.6
523;J1320-3512;13:20:12.68;4.0e-02;-35:12:26.0;8.0e-01;*;0;*;0;48734.00;16.42
524;J1320-5359;13:20:53.921;3.0e-03;-53:59:05.00;4.0e-02;8;4.0e+00;49;4.0e+00;57600;97.1
525;J1321-5922;13:21:39.56;5.0e-02;-59:22:52.1;7.0e-01;*;0;*;0;54212.00;383
526;J1321+8323;13:21:45.6315;7.0e-04;+83:23:39.432;1.0e-03;-52.66;9.0e-02;32.45;1.3e-01;56000.00;13.31624
527;J1322-6241;13:22:32.15;1.2e-01;-62:41:53.5;8.0e-01;*;0;*;0;51138.00;618.8
528;J1324-6302;13:24:13.65;7.0e-02;-63:02:21.1;6.0e-01;*;0;*;0;51523.00;497
529;J1326-5859;13:26:58.217;5.0e-03;-58:59:29.29;5.0e-02;*;0;*;0;57600;287.17
530;J1326-6408;13:26:32.433;2.0e-03;-64:08:43.80;1.0e-02;*;0;*;0;57600;502.7
531;J1326-6700;13:26:02.73;2.0e-02;-67:00:49.2;2.0e-01;*;0;*;0;57600;208.97
532;J1327-0755;13:27:57.5880;1.2e-03;-07:55:29.80;4.0e-02;27;1.8e+01;95;4.8e+01;55131.00;27.91215
533;J1327-6222;13:27:17.176;9.0e-03;-62:22:45.46;6.0e-02;*;0;*;0;57600;318.48
534;J1327-6301;13:27:07.4320;3.0e-04;-63:01:15.51;2.0e-02;*;0;*;0;57600;294.91
535;J1327-6400;13:27:10.27;1.1e-01;-64:00:13.1;6.0e-01;*;0;*;0;51206.00;679
536;J1328-4357;13:28:06.432;1.0e-02;-43:57:44.12;1.0e-01;3;7.0e+00;54;2.3e+01;51360.0;42.0
537;J1328-4921;13:28:33.58;4.0e-02;-49:21:33.4;7.0e-01;*;0;*;0;43557.83;118
538;J1331-5245;13:31:00.01;4.0e-02;-52:45:25.4;5.0e-01;*;0;*;0;55195.00;148.4
539;J1333-4449;13:33:44.829;5.0e-03;-44:49:26.22;1.0e-01;*;0;*;0;53000.00;44.3
540;J1334-5839;13:34:30.1091;9.0e-04;-58:39:16.545;8.0e-03;*;0;*;0;48959.00;119.2978
541;J1336-2522;13:36:20.84;2.0e-02;-25:22:01.6;5.0e-01;*;0;*;0;57514.00;37.39
542;J1337-4441;13:37:27.749;1.0e-02;-44:41:42.3;2.0e-01;*;0;*;0;56933;97.8
543;J1337-6306;13:37:20.35;5.0e-02;-63:06:23.3;3.0e-01;*;0;*;0;51900.00;777.7
544;J1337-6423;13:37:31.883;2.0e-03;-64:23:04.915;9.0e-03;-6;6.0e+00;-7;5.0e+00;55234.70;259.891
545;J1338-6204;13:38:09.247;7.0e-03;-62:04:18.7;5.0e-01;*;0;*;0;57600;640.3
546;J1339-4712;13:39:56.5886;1.8e-03;-47:12:05.52;3.0e-02;*;0;*;0;53000.00;39.9
547;J1339-6618;13:39:56.6;2.0e-01;-66:18:07.8;7.0e-01;*;0;*;0;51760.00;241
548;J1340-6456;13:40:00.32;5.0e-02;-64:56:42.9;3.0e-01;*;0;*;0;43564.94;76.99
549;J1341-6023;13:41:07.37;3.0e-02;-60:23:34.7;5.0e-01;*;0;*;0;51280.00;364.6
550;J1341-6220;13:41:42.63;8.0e-02;-62:20:20.7;5.0e-01;*;0;*;0;49381.00;719.65
551;J1343+6634;13:43:59.26;2.0e-02;+66:34:25.05;9.0e-02;*;0;*;0;57785;30.031
552;J1344-5855;13:44:53.05;3.0e-02;-58:55:24.77;1.8e-01;*;0;*;0;57942.00;294.1
553;J1346-4918;13:46:22.35;2.0e-02;-49:18:07.2;1.0e-01;*;0;*;0;55000.00;74.42
554;J1347-5947;13:47:19.38;4.0e-02;-59:47:39.8;5.0e-01;*;0;*;0;51294.00;293.4
555;J1349-6130;13:49:36.62;1.8e-01;-61:30:17.12;1.5e-01;*;0;*;0;55429;283.87
556;J1350-5115;13:50:16.159;2.0e-03;-51:15:24.56;3.0e-02;*;0;*;0;57600;90.388
557;J1350-6225;13:50:44.45;1.0e-02;-62:25:43.8;1.0e-01;*;0;*;0;55806;*
558;J1352-6803;13:52:34.45;4.0e-02;-68:03:37.1;4.0e-01;*;0;*;0;51650.00;214.6
559;J1355-5153;13:55:58.692;2.0e-03;-51:53:53.95;2.0e-02;*;0;*;0;57600;112.1
560;J1355-5925;13:55:59.11;5.0e-02;-59:25:00.9;3.0e-01;*;0;*;0;51730.00;354.8
561;J1355-6206;13:55:21.34;6.0e-02;-62:06:20.1;5.0e-01;*;0;*;0;51724.00;547
562;J1356-5521;13:56:50.558;5.0e-03;-55:21:12.96;5.0e-02;*;0;*;0;49016.00;174.172
563;J1357-6429;13:57:02.43;2.0e-02;-64:29:30.2;1.0e-01;*;0;*;0;52921.00;128.5
564;J1359-6038;13:59:58.248;1.0e-03;-60:38:07.55;1.0e-02;*;0;*;0;57600;293.736
565;J1400-1431;14:00:37.00361;1.5e-04;-14:31:47.045;6.1e-03;17;2.1e+00;-55;5.6e+00;56960.0;4.932258
566;J1400-6325;14:00:45.69;1.0e-01;-63:25:42.6;7.0e-01;*;0;*;0;55105.00;563.0
567;J1401-6357;14:01:52.45;1.0e-02;-63:57:42.0;1.0e-01;*;0;*;0;57600;98.0
568;J1402+13;14:03:00;0;+13:09:12;0;*;0;*;0;*;*
569;J1403-7646;14:03:04.1;2.0e-01;-76:46:57.5;6.0e-01;*;0;*;0;49526.44;100.6
570;J1404+1159;14:04:36.987;8.0e-03;+11:59:16.0;2.0e-01;*;0;*;0;57820;18.499
571;J1405-4656;14:05:21.4255;8.0e-04;-46:56:02.31;1.0e-02;-44;6.0e+00;20;1.0e+01;55692.70;13.884
572;J1405-5641;14:05:12.41;4.0e-02;-56:41:24.2;7.0e-01;*;0;*;0;52898.00;273
573;J1406-4233;14:06:04.79;3.0e-02;-42:33:20.6;3.0e-01;*;0;*;0;56846;79.7
574;J1406-6121;14:06:50.04;6.0e-02;-61:21:27.9;6.0e-01;*;0;*;0;51111.00;537.29
575;J1409-6953;14:09:16.9;1.0e-01;-69:53:34.4;5.0e-01;*;0;*;0;55191.00;167.63
576;J1410-6132;14:10:23.591;3.0e-03;-61:32:08.15;4.0e-02;*;0;*;0;54357.30;961.0
577;J1410-7404;14:10:07.370;5.0e-03;-74:04:53.32;2.0e-02;*;0;*;0;51460.00;54.24
578;J1411+2551;14:11:18.866;3.0e-03;+25:51:08.39;7.0e-02;-3;1.2e+01;-4;9.0e+00;57617.00;12.3737
579;J1412-6111;14:12:59.62;1.3e-01;-61:11:30.5;7.0e-01;*;0;*;0;51031.00;311.8
580;J1412-6145;14:12:07.63;1.0e-01;-61:45:28.48;8.0e-02;*;0;*;0;55363;512.48
581;J1412+7922;14:12:55.867;3.8e-02;+79:22:03.895;7.6e-02;-40;3.0e+01;-56;2.1e+01;55449.5;*
582;J1413-6307;14:13:31.316;8.0e-03;-63:07:35.45;7.0e-02;*;0;*;0;48375.50;121.98
583;J1415-6621;14:15:31.27;3.0e-02;-66:21:12.2;3.0e-01;*;0;*;0;51396.18;260.17
584;J1416-6037;14:16:30.59;1.6e-01;-60:37:59.5;9.0e-01;*;0;*;0;51031.00;289.2
585;J1417-4402;14:17:30.60;9.0e-02;-44:02:57.4;9.0e-01;-4.70;1.0e-01;-5.10;8.7e-01;57022.00;55.00
586;J1418-3921;14:18:50.283;5.0e-03;-39:21:18.51;1.0e-01;*;0;*;0;49014.00;60.49
587;J1420-5416;14:20:29.11;1.0e-02;-54:16:22.7;1.0e-01;*;0;*;0;57600;129.6
588;J1420-5625;14:20:03.062;3.0e-03;-56:25:55.00;3.0e-02;*;0;*;0;52558.00;64.485
589;J1420-6048;14:20:08.237;1.6e-02;-60:48:16.43;1.5e-01;*;0;*;0;51600.00;360.15
590;J1421-4409;14:21:20.96387;5.0e-05;-44:09:04.553;1.0e-03;-11.6;4.0e-01;-7.9;8.0e-01;57775.4;54.6403
591;J1422-6138;14:22:28.297;3.0e-03;-61:38:28.32;4.0e-02;*;0;*;0;55214.00;*
592;J1423-6953;14:23:26.79;2.0e-02;-69:53:42.82;8.0e-02;*;0;*;0;53000.00;123.98
593;J1424-5556;14:24:12.76;3.0e-02;-55:56:13.9;3.0e-01;*;0;*;0;52260.00;198.7
594;J1424-5822;14:24:32.130;8.0e-03;-58:22:55.7;1.0e-01;*;0;*;0;57600;323.9
595;J1424-6438;14:24:59.2;2.0e-01;-64:38:10.0;9.0e-01;*;0;*;0;51780.00;248
596;J1425-5723;14:25:36.56;3.0e-02;-57:23:30.8;4.0e-01;*;0;*;0;51468.00;43.4
597;J1425-5759;14:25:59.11;7.0e-02;-57:59:10.2;9.0e-01;*;0;*;0;51496.00;325
598;J1427-4158;14:27:50.770;9.0e-03;-41:58:56.3;3.0e-01;*;0;*;0;53000.00;65.4
599;J1428-5530;14:28:26.240;3.0e-03;-55:30:50.06;4.0e-02;*;0;*;0;57600;82.4
600;J1429-5911;14:29:58.6;1.0e-01;-59:11:36.6;7.0e-01;*;0;*;0;54800.00;*
601;J1430-5712;14:30:16.17;2.0e-02;-57:12:31.4;2.0e-01;*;0;*;0;57562.00;149
602;J1430-6623;14:30:40.735;2.0e-03;-66:23:05.55;1.0e-02;-31;5.0e+00;-21;3.0e+00;57600;65.102
603;J1431-4715;14:31:44.6177;2.0e-04;-47:15:27.574;4.0e-03;-12.01;3.3e-01;14.51;2.6e-01;55756.10;59.3473
604;J1431-5740;14:31:03.4953;3.0e-04;-57:40:11.670;4.0e-03;*;0;*;0;55865.00;131.3766
605;J1431-6328;14:13:21.23;6.0e-02;-63:28:08.6;4.0e-01;*;0;*;0;58622.35;228.27
606;J1432-5032;14:32:52.27;7.0e-02;-50:32:17.3;6.0e-01;*;0;*;0;54842.00;113
607;J1433-6038;14:33:13.18;6.0e-02;-60:38:34.7;8.0e-01;*;0;*;0;54087.90;409
608;J1434-5943;14:34:58.31;2.0e-02;-59:43:41.6;2.0e-01;*;0;*;0;57530.00;126
609;J1434-6006;14:34:05.3;2.0e-01;-60:06:29.0;9.0e-01;*;0;*;0;51396.00;332
610;J1434+7257;14:33:59.7370;9.0e-04;+72:57:26.512;6.0e-03;*;0;*;0;55891.00;12.605
611;J1435-5954;14:35:00.208;1.0e-03;-59:54:49.5;1.0e-01;*;0;*;0;57600;44.26
612;J1435-6100;14:35:20.2765;5.0e-04;-61:00:57.956;7.0e-03;*;0;*;0;51270.00;113.7819
613;J1437-5959;14:37:01.91;3.0e-02;-59:59:01.4;3.0e-01;*;0;*;0;54827.00;549.6
614;J1437-6146;14:37:15.31;9.0e-02;-61:46:02.0;8.0e-01;*;0;*;0;51614.00;200.5
615;J1439-5501;14:39:39.7420;4.0e-04;-55:01:23.621;6.0e-03;*;0;*;0;53200.00;14.565
616;J1440-6344;14:40:31.26;2.0e-02;-63:44:48.4;2.0e-01;*;0;*;0;57600;124.2
617;J1444-6026;14:44:06.02;7.0e-02;-60:26:09.4;4.0e-01;*;0;*;0;53893.00;367.7
618;J1446-4701;14:46:35.712054;7.5e-06;-47:01:26.78210;1.4e-04;-4.37;4.5e-02;-3.02;6.7e-02;56865;55.82787
619;J1447-5757;14:47:28.2;0;-57:57:26;0;*;0;*;0;59293.00;*
620;J1449-5846;14:49:25.43;6.0e-02;-58:46:40.4;7.0e-01;*;0;*;0;51507.00;216.6
621;J1452-6036;14:52:51.885;4.0e-03;-60:36:31.43;5.0e-02;*;0;*;0;58320.00;349.525
622;J1453+1902;14:53:45.719363;1.6e-05;+19:02:12.1142;3.1e-04;0.9;2.1e-01;-10.9;3.8e-01;57206.00;14.057
623;J1453-6413;14:53:32.665;6.0e-03;-64:13:16.00;5.0e-02;-16;1.0e+00;-21.3;8.0e-01;55433;71.248
624;J1454-5846;14:54:10.908;3.0e-03;-58:46:34.74;3.0e-02;*;0;*;0;51300.00;116.091
625;J1455-3330;14:55:47.970656;1.6e-05;-33:30:46.3869;4.8e-04;7.88;6.3e-02;-2.07;1.3e-01;55569.00;13.5697
626;J1456-6843;14:55:59.923;3.0e-03;-68:43:39.50;2.0e-02;-39.5;4.0e-01;-12.3;3.0e-01;57600;8.613
627;J1457-5122;14:57:40.093;8.0e-03;-51:22:54.9;1.0e-01;*;0;*;0;57600;37
628;J1459-6053;14:59:29.99;6.0e-02;-60:53:20.7;4.0e-01;*;0;*;0;54935.00;*
629;J1501-0046;15:01:44.9558;9.4e-03;-00:46:23.52;8.8e-01;*;0;*;0;55170.00;22.2584
630;J1502+4653;15:02:19.83;1.0e-02;+46:53:27.4;1.0e-01;*;0;*;0;58645.00;26.6
631;J1502-5653;15:02:57.389;1.1e-02;-56:53:39.21;1.2e-01;*;0;*;0;51780.00;194.0
632;J1502-6128;15:02:29.84;5.0e-02;-61:28:50.3;5.0e-01;*;0;*;0;51708.00;256.5
633;J1502-6752;15:02:18.615;2.0e-03;-67:52:16.759;1.8e-02;-6;9.0e+00;-14;1.6e+01;55421.20;152.242
634;J1503+2111;15:03:54.60;4.0e-02;+21:11:09.3;5.0e-01;*;0;*;0;52857.00;3.2603
635;J1504-5659;15:04:31.987;1.7e-02;-56:59:19.4;2.0e-01;*;0;*;0;57483.00;454.2
636;J1507-4352;15:07:34.175;4.0e-03;-43:52:04.05;1.0e-02;*;0;*;0;57600;48.7
637;J1507-5800;15:07:03.504;8.0e-03;-58:00:56.20;1.0e-01;*;0;*;0;57604.00;429.5
638;J1507-6640;15:07:48.634;1.0e-03;-66:40:57.86;1.0e-02;*;0;*;0;57600;129.8
639;J1509+5531;15:09:25.6298;1.0e-04;+55:31:32.394;2.0e-03;-73.64;5.0e-02;-62.65;9.0e-02;52275;19.6191
640;J1509-5850;15:09:27.156;7.0e-03;-58:50:56.01;8.0e-02;*;0;*;0;55378;142.1
641;J1509-6015;15:09:07.5;1.0e-01;-60:15:18.6;6.0e-01;*;0;*;0;51759.00;423.6
642;J1511-5414;15:11:51.285;3.0e-03;-54:14:40.32;6.0e-02;*;0;*;0;57600;84.76
643;J1513-2550;15:13:23.32059;6.0e-05;-25:50:31.285;3.0e-03;*;0;*;0;56989.78;46.8765
644;J1513-5908;15:13:55.811;1.1e-02;-59:08:09.60;8.0e-02;*;0;*;0;55336;252.5
645;J1513-5946;15:13:44.78;1.0e-02;-59:46:31.9;7.0e-01;*;0;*;0;54909.00;171.7
646;J1513-6013;15:13:54.02;4.0e-02;-60:13:26.5;3.0e-01;*;0;*;0;57633.00;322.7
647;J1514-4834;15:14:14.563;2.0e-03;-48:34:19.97;4.0e-02;*;0;*;0;57600;51.5
648;J1514-4946;15:14:19.1141;1.0e-04;-49:46:15.516;5.0e-03;-0.3;3.2e+00;-30;6.6e+01;55520.00;31.00857
649;J1514-5316;15:14:40.160;1.1e-02;-53:16:02.3;2.0e-01;*;0;*;0;57892.00;27.1
650;J1514-5925;15:14:59.10;3.0e-02;-59:25:43.5;3.0e-01;*;0;*;0;55415;192.51
651;J1515-5720;15:15:09.23;1.4e-01;-57:20:50.15;1.7e-01;*;0;*;0;55380;480.6
652;J1517-4356;15:17:27.34;1.0e-02;-43:56:17.9;2.0e-01;*;0;*;0;51500.00;87.78
653;J1517-4636;15:17:29.376;9.0e-03;-46:36:00.6;2.0e-01;*;0;*;0;55210.00;127.0
654;J1518+0204A;15:18:33.3176;6.0e-04;+02:05:27.55;3.0e-02;*;0;*;0;48445.00;30.08
655;J1518+0204B;15:18:31.458;3.0e-03;+02:05:15.47;5.0e-02;*;0;*;0;48445.00;29.47
656;J1518-0627;15:18:59.1104;8.0e-03;-06:27:07.70;6.6e-01;*;0;*;0;55170.00;27.9631
657;J1518-3952;15:18:56.968;1.8e-02;-39:52:30.3;7.0e-01;*;0;*;0;56442.00;102.40
658;J1518+4904;15:18:16.799084;1.6e-05;+49:04:34.25119;1.6e-04;-0.67;4.0e-02;-8.53;4.0e-02;52000.00;11.61139
659;J1518-5415;15:18:13.50;1.0e-02;-54:15:45.0;3.0e-01;*;0;*;0;54220.60;167.2
660;J1519-5734;15:19:47.59;6.0e-02;-57:34:13.6;7.0e-01;*;0;*;0;53105.00;654.7
661;J1522-5525;15:22:06.7;1.0e-01;-55:25:17.5;9.0e-01;*;0;*;0;51097.00;79
662;J1522-5829;15:22:42.244;4.0e-03;-58:29:02.815;3.0e-03;*;0;*;0;57600;199.9
663;J1523-3235;15:23:37.70;2.0e-02;-32:35:42.1;5.0e-01;*;0;*;0;57934;72.3
664;J1524-5625;15:24:49.86;4.0e-02;-56:25:23.4;6.0e-01;*;0;*;0;51733.00;152.2
665;J1524-5706;15:24:21.42;1.2e-01;-57:06:34.64;1.5e-01;*;0;*;0;55383;832
666;J1524-5819;15:24:24.65;2.0e-02;-58:19:14.1;4.0e-01;*;0;*;0;54174.80;406.6
667;J1525-5523;15:25:36.064;7.0e-03;-55:23:27.2;2.0e-01;*;0;*;0;55682.00;124.7
668;J1525-5545;15:25:28.1340;2.0e-04;-55:45:49.842;5.0e-03;*;0;*;0;55891.50;126.9640
669;J1527-3931;15:27:58.828;9.0e-03;-39:31:34.2;2.0e-01;*;0;*;0;57600;48.8
670;J1527-5552;15:27:40.734;4.0e-03;-55:52:08.352;6.0e-03;*;0;*;0;57600;370.06
671;J1528-3146;15:28:34.9542;2.0e-04;-31:46:06.836;8.0e-03;*;0;*;0;52500.00;18.163
672;J1528-4109;15:28:08.033;8.0e-03;-41:09:28.8;2.0e-01;*;0;*;0;51500.00;89.50
673;J1529-3828;15:29:15.1066;1.0e-03;-38:28:45.85;3.0e-02;*;0;*;0;55847.00;73.655
674;J1530-5327;15:30:26.892;2.0e-03;-53:27:56.02;4.0e-02;*;0;*;0;55431;49.6
675;J1530-6343;15:30:47.608;2.0e-02;-63:43:13.6;3.0e-01;*;0;*;0;56093.00;206
676;J1531-4012;15:31:08.05;1.0e-02;-40:12:30.9;4.0e-01;*;0;*;0;51500.00;106.65
677;J1531-5610;15:31:27.901;1.1e-02;-56:10:55.33;1.3e-01;*;0;*;0;55304;110.41
678;J1532+2745;15:32:10.3646;1.0e-04;+27:45:49.623;1.0e-03;1.5;1.0e-01;18.93;1.1e-01;56000.00;14.691
679;J1534-4428;15:34:52.00;5.0e-02;-44:28:09.4;8.0e-01;*;0;*;0;55337.00;137.3
680;J1534-5334;15:34:08.278;6.0e-03;-53:34:19.66;8.0e-02;-27;1.0e+01;-12;1.0e+01;57600;24.82
681;J1534-5405;15:34:33.59;3.0e-02;-54:05:39.7;5.0e-01;*;0;*;0;48360.60;190.82
682;J1535-4114;15:35:17.07;1.0e-02;-41:14:03.1;3.0e-01;*;0;*;0;51500.00;66.28
683;J1535-5848;15:35:16.76;4.0e-02;-58:48:27.7;3.0e-01;*;0;*;0;51760.00;107.0
684;J1536+17;15:36:15;0;+17:49;0;*;0;*;0;*;28
685;J1536-3602;15:36:17.382;1.4e-02;-36:02:58.8;5.0e-01;*;0;*;0;53000.00;86.8
686;J1536-4948;15:36:23.22091;3.0e-05;-49:48:54.6880;8.0e-04;-7.3;2.0e-01;-2.7;5.0e-01;56530.60;38.00125
687;J1536-5907;15:36:17.72;2.0e-02;-59:07:03.6;6.0e-01;*;0;*;0;54211.60;316
688;J1537+1155;15:37:09.961730;3.0e-06;+11:55:55.43387;6.0e-05;1.482;7.0e-03;-25.285;1.2e-02;52077.00;11.61944
689;J1537-5312;15:37:37.69466;1.8e-04;-53:12:25.057;3.0e-03;*;0;*;0;57575.00;117.687
690;J1538+2345;15:38:06.07;2.0e-02;+23:45:04.0;2.0e-01;*;0;*;0;56745.00;14.909
691;J1538-5551;15:38:45.016;5.0e-03;-55:51:36.95;8.0e-02;*;0;*;0;55421;602.67
692;J1538-5621;15:38:43.29;2.0e-02;-56:21:55.5;4.0e-01;*;0;*;0;55912.00;150
693;J1538-5732;15:38:18.18;3.0e-02;-57:32:29.3;4.0e-01;*;0;*;0;51803.00;152.7
694;J1538-5750;15:38:08.41;4.0e-02;-57:50:17.1;6.0e-01;*;0;*;0;51484.00;91
695;J1539-5521;15:39:07.97;7.0e-02;-55:21:11.2;8.0e-01;*;0;*;0;51730.00;380
696;J1539-5626;15:39:14.06;1.8e-01;-56:26:26.3;2.0e-01;49;1.3e+01;-36;1.6e+01;55408;175.85
697;J1539-6322;15:39:24.70;3.0e-02;-63:22:53.2;2.0e-01;*;0;*;0;53000.00;163.5
698;J1542-5034;15:42:45.32;2.0e-02;-50:34:03.66;3.0e-02;*;0;*;0;57600;91.0
699;J1543-0620;15:43:30.1373;1.0e-04;-06:20:45.332;2.0e-03;-16.79;4.0e-02;-0.30;1.3e-01;56000.00;18.3
700;J1543+0929;15:43:38.8250;1.0e-04;+09:29:16.339;2.0e-03;-7.61;6.0e-02;-2.87;7.0e-02;52275;34.9758
701;J1543-5149;15:43:44.1498;2.0e-04;-51:49:54.685;2.0e-03;-4.3;1.4e+00;-4;2.0e+00;55522.00;50.9820
702;J1543-5459;15:43:56.43;6.0e-02;-54:59:15.0;8.0e-01;*;0;*;0;55408;344.99
703;J1544-0713;15:44:23.527;2.0e-03;-07:13:59.02;1.2e-01;*;0;*;0;57317;30.73
704;J1544+4937;15:44:04.48722;2.0e-05;+49:37:55.2545;2.0e-04;*;0;*;0;56007.00;23.2258
705;J1544-5308;15:44:59.8294;6.0e-04;-53:08:46.953;9.0e-03;*;0;*;0;57600;35.16
706;J1545-4550;15:45:55.945458;3.7e-06;-45:50:37.52757;7.0e-05;-0.48;2.3e-02;2.37;4.9e-02;56958;68.3884
707;J1546-5302;15:46:07.4;1.0e-01;-53:02:23.0;9.0e-01;*;0;*;0;51398.00;287
708;J1546-5925;15:46;0;-59:25;0;*;0;*;0;56102.00;168.282
709;J1547-5709;15:47:24.1248;1.2e-03;-57:09:17.5699;1.6e-03;*;0;*;0;57445.00;95.7221
710;J1547-5839;15:47:34.99;4.0e-02;-58:39:09.8;7.0e-01;*;0;*;0;51876.00;222.3
711;J1548-4821;15:48:23.26;3.0e-02;-48:21:49.7;6.0e-01;*;0;*;0;51587.00;126.0
712;J1548-4927;15:48:19.47;3.0e-02;-49:27:40.4;5.0e-01;*;0;*;0;51685.00;141.2
