source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
4689639193822057472,6.027118506324991,0.031141144256797083,-72.09284806489383,0.025878123553052333,0.14204112358676135,0.034458497290011145,11.626974,1.5677137,,,"NOT_AVAILABLE",4412.1074,
4689639541722584320,6.005096299885847,0.05240369992463572,-72.06864200937278,0.03405734461957459,0.04433279452011619,0.04970891786252474,12.75443,1.2103262,,,"NOT_AVAILABLE",4889.9053,
4689639266843962880,6.046619064958407,0.0778253002785236,-72.08595270880804,0.08206285472393272,0.11280486230205558,0.09401865262289578,10.882793,2.0077553,,,"NOT_AVAILABLE",3803.25,
4689639232484225408,6.067307095549976,0.45663869251833333,-72.08934869212207,0.3536377025885779,,,14.912596,0.7995348,,,"NOT_AVAILABLE",5095.6333,
4689639198116085504,6.04745526977917,0.09008457985324969,-72.09577201300498,0.08236890811888826,0.08189381613135219,0.1070851981383618,14.981283,0.9592829,,,"NOT_AVAILABLE",5095.6333,
4689639468699963520,6.026302215345732,0.04862839101206166,-72.067847445189,0.05666126671450845,-0.12349178379471706,0.05373185782324911,13.639572,0.9696598,,,"NOT_AVAILABLE",5144.95,
4689639232475823744,6.055896379233835,0.49396693664140817,-72.09630052537297,0.14969113472782122,-1.1369620622980163,0.2653852749135314,15.560012,,,,"NOT_AVAILABLE",,
4689639232475823616,6.0563950793965216,0.06030786455273096,-72.09668542617943,0.05335723468256139,0.7391034979663331,0.07238993666061046,13.746498,0.88380337,,,"NOT_AVAILABLE",5095.6333,
4689639266844757632,6.021396911785898,0.383402990965564,-72.08384231932662,0.2507659807329045,1.7673726041765003,0.281559225438668,11.287481,1.3155756,,,"NOT_AVAILABLE",5143.45,
4689639193822063616,6.038145881235337,0.1387777286640173,-72.09425987574109,0.10131352900240005,-0.09378006526799733,0.10893395597294517,13.8848095,0.9913368,,,"NOT_AVAILABLE",5095.6333,
4689639473003178752,6.012935921161352,1.3038877567208174,-72.08195887481806,1.098021290472979,,,11.148765,1.4019547,,,"NOT_AVAILABLE",5074.403,
4689639473003927936,5.995657813557238,0.07094779291910708,-72.07745056434625,0.14658576308074397,,,13.252071,0.9787941,,,"NOT_AVAILABLE",5095.6333,
4689639232475753984,6.07870598310115,0.30335183459783077,-72.08521768144914,0.2446852841379515,-0.9519217518749598,0.19469976157322222,14.356595,0.9642658,,,"NOT_AVAILABLE",5112.07,
4689639473003928064,5.995483293139904,0.1974573203190592,-72.0786251199118,0.12320346278118284,0.3944459508184537,0.1858767545050412,12.455698,1.2760353,,,"NOT_AVAILABLE",5025.3335,
4689639473003821952,5.998588593877225,8.613097765414437,-72.08241285997761,16.110317039300263,,,13.20565,1.1957302,,,"NOT_AVAILABLE",5095.6333,
4689639266845709696,6.0301253494326135,0.23207887821141054,-72.08182759795446,0.14802254027851386,,,12.391935,1.0621567,,,"NOT_AVAILABLE",5095.6333,
4689639232475752448,6.070949961775058,16.909671474698946,-72.08618924095927,12.844115672269147,,,14.201886,0.6470976,,,"NOT_AVAILABLE",5095.6333,
4689639266845497216,6.031599642158367,0.6422540286763507,-72.08852541926318,0.5349924425733905,,,12.231566,,,,"NOT_AVAILABLE",,
4689639232484220928,6.064479752274435,0.2518419331397384,-72.08402291682702,0.40768706761199086,,,13.756985,0.9394722,,,"NOT_AVAILABLE",5163.2,
4689639473004102272,6.032487842161126,0.21342312336378497,-72.06774063880756,0.2939561324161887,1.054975707270509,0.27856127492726085,15.820651,0.873415,,,"NOT_AVAILABLE",5095.6333,
4689639198117913728,6.011318384107305,0.0411855015598581,-72.09631006074727,0.045510535060572205,0.4056572769790938,0.04994252610937765,13.668116,1.1344614,,,"NOT_AVAILABLE",5076.0,
4689639232475751680,6.070055236193301,20.922283612025886,-72.08593154334773,40.22814929793029,,,13.678127,0.972538,,,"NOT_AVAILABLE",5143.45,
4689639468699967872,6.034691844674505,0.03860423767728258,-72.0706776630418,0.024217031219715742,0.35055868368928356,0.030404244505101968,11.587219,1.5262117,,,"NOT_AVAILABLE",4469.0,
4689639232484222464,6.060350342991022,0.04538656438021695,-72.08591836175088,0.03349420342386262,0.1307662878684283,0.048052307031333334,10.984057,2.4293747,,,"VARIABLE",3458.25,1.3995
4689639193849654912,6.017727726967054,0.06902714824285722,-72.10007422201217,0.050724756279820996,0.7951076842113587,0.07471472519214001,13.792345,0.9922743,,,"NOT_AVAILABLE",5248.25,
