Companion Pulsar,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,dist
J0024-7204Z,1635721458409799680,Gaia DR2 4689639262541543168,4689639262541543168,1562804184,2015.5,6.044194409315831,2.3655739381430227,-72.07803523727941,1.8125904692856627,,,,,,,,0.05401759594678879,,,,,,,,,,49,49,49,0,288.7121276855469,438071.6875,11.713272223225802,30941.866456922147,3,False,0.007215062156319618,,,0.01960143633186817,6,5,3.8787953853607178,0,11,False,67,291654.41789863864,4382.1007429387055,66.55584716796875,12.02619457244873,9,194276.96474430527,1850.248109862103,105.00049591064453,12.130334854125977,7,352462.7310311253,3435.381045359679,102.59785461425781,10.894137382507324,1.8746148347854614,1,1.2361974716186523,0.1041402816772461,1.1320571899414062,,,0,,,,NOT_AVAILABLE,305.88665673595904,-44.89348657139444,311.26554994962675,-62.35647459655951,132002,5143.4501953125,4300.5,7020.66650390625,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639262541543168,0.008193134014046522
J0024-7204Z,1635721458409799680,Gaia DR2 4689639473003821952,4689639473003821952,631360248,2015.5,5.998588593877225,8.613097765414437,-72.08241285997761,16.110317039300263,,,,,,,,-0.9999586343765259,,,,,,,,,,45,0,45,0,2.2978954315185547,63.36393356323242,0.06890474670452193,0.6342604700276624,3,False,76.16967010498047,,,0.1755298376083374,5,4,36.28268051147461,0,6,False,46,98420.65022056657,262.28222767442867,375.24713134765625,13.205650329589844,5,81210.89818722368,5049.321173576446,16.083528518676758,13.077352523803711,4,141944.71630970272,679.7992509019344,208.8038787841797,11.881622314453125,2.2673656940460205,0,1.195730209350586,-0.1282978057861328,1.3240280151367188,,,0,,,,NOT_AVAILABLE,305.9053163843375,-44.88705936847895,311.2416997247552,-62.34680111267114,132011,5095.63330078125,4297.5,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639473003821952,0.008230688620236735
J0024-7204Z,1635721458409799680,Gaia DR2 4689639193822059904,4689639193822059904,1096496188,2015.5,6.0314634515499055,0.09661652965627289,-72.09171366190533,0.0509307270121959,0.1287495225798217,0.08781468845114006,1.466150164604187,6.174988983074959,0.14443883668977459,-0.9248915599936348,0.11528498113259172,0.18415570259094238,0.6764700412750244,-0.42288050055503845,-0.24949055910110474,-0.009427717886865139,-0.2997942566871643,-0.30314457416534424,-0.024956636130809784,-0.017651472240686417,0.28160586953163147,144,144,135,9,17.78430938720703,677.2920532226562,0.183264824049993,10.71944407957298,31,False,25.225879669189453,1.4582227413482898,0.017254891330172075,-0.17521542310714722,17,12,0.08921186625957489,0,23,False,162,399538.8401509994,867.8200460697233,460.3936462402344,11.684468269348145,20,175591.32712095094,2097.6595707197944,83.70820617675781,12.240130424499512,19,407195.56575435644,2987.3815737092086,136.30517578125,10.737412452697754,1.458648920059204,0,1.5027179718017578,0.5556621551513672,0.9470558166503906,,,0,,,,NOT_AVAILABLE,305.88924165252286,-44.87937695317043,311.23600106004875,-62.36028267601612,102001,4426.0,4002.333251953125,4816.75,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639193822059904,0.008240577532093856
J0024-7204Z,1635721458409799680,Gaia DR2 4689639266844705280,4689639266844705280,385974535,2015.5,6.0427144132600805,0.14863649445634367,-72.07753355888532,0.1485851893604137,,,,,,,,-0.8444553017616272,,,,,,,,,,59,59,58,1,5.705874919891357,134.87684631347656,0.0,0.0,3,False,287.2076416015625,1.4663828915336763,0.012978638882771792,0.09667102247476578,7,5,0.5556430816650391,0,9,False,59,217968.55549245526,615.4920988818465,354.1370544433594,12.342381477355957,8,138544.78779265858,10327.971898719283,13.414520263671875,12.49741268157959,6,268003.1756498527,8100.333995392803,33.08544921875,11.191570281982422,1.8651679754257202,0,1.305842399597168,0.1550312042236328,1.1508111953735352,,,0,,,,NOT_AVAILABLE,305.88739802523565,-44.893914736894565,311.26595878650056,-62.355824121438594,132001,5143.4501953125,4259.0,6876.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639266844705280,0.008240774981414215
J0024-7204Z,1635721458409799680,Gaia DR2 4689639296901285632,4689639296901285632,911246394,2015.5,6.051212129213677,1.5830949174670035,-72.08105218070187,2.7729663437982066,,,,,,,,-0.11384883522987366,,,,,,,,,,36,25,34,2,109.9518051147461,34708.4296875,7.687280637786441,3012.447920899596,3,False,0.016525205224752426,,,0.1501391977071762,5,5,7.480763912200928,0,9,False,53,188897.46703841482,3273.3789468078394,57.70718002319336,12.497800827026367,7,154386.5756965747,3969.43907518321,38.893802642822266,12.379864692687988,6,258292.7821201801,2531.6221443875024,102.02659606933594,11.23163890838623,2.18467378616333,1,1.1482257843017578,-0.1179361343383789,1.2661619186401367,,,0,,,,NOT_AVAILABLE,305.8830081976961,-44.890825055286925,311.26243762877004,-62.359892151415096,132002,5095.63330078125,4259.0,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639296901285632,0.008491094341267939
J0024-7204Z,1635721458409799680,Gaia DR2 4689639266845637376,4689639266845637376,504114619,2015.5,6.006114352161251,0.7256663352235786,-72.0899581591793,0.5890432331183355,-3.5892324920739753,0.6466083656963302,-5.5508599281311035,-3.7873085443323364,1.5382720507804384,-4.9876888971336815,1.2703439816572348,0.002978492993861437,0.09211213886737823,-0.44014209508895874,-0.0036175204440951347,-0.14516687393188477,-0.005812493618577719,-0.3086351156234741,0.08079737424850464,-0.05458708480000496,0.047941163182258606,174,174,174,0,250.45361328125,173119.71875,3.7476328717352834,5202.144785595216,31,False,0.06622181087732315,1.3842460133322496,0.19634653446262698,-0.17531538009643555,21,15,0.7781568765640259,0,24,False,174,603598.2591615679,2036.5621086120984,296.3809814453125,11.236495971679688,20,243517.72147732764,1723.9380047634056,141.25665283203125,11.885062217712402,20,627656.8657787695,2446.9269241487527,256.5082092285156,10.267614364624023,1.443302035331726,0,1.617447853088379,0.6485662460327148,0.9688816070556641,,,0,,,,NOT_AVAILABLE,305.90048929939996,-44.87994655099526,311.2304477948641,-62.352719187142,112001,4325.544921875,4137.0,4472.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639266845637376,0.00852794678611984
J0024-7204Z,1635721458409799680,Gaia DR2 4689639473003129984,4689639473003129984,937430771,2015.5,6.032288017966978,0.06868224703635314,-72.07543413411719,0.05269810979359083,0.23533656221315358,0.06595049731620904,3.5683820247650146,5.612002496867781,0.1681264555329416,-2.482268703337233,0.11804729536170064,-0.030315371230244637,0.17031770944595337,-0.30912742018699646,-0.07454006373882294,0.12105336785316467,-0.07511959969997406,-0.29409217834472656,0.22762657701969147,0.11553118377923965,0.004779968410730362,162,162,157,5,28.44304656982422,1379.874755859375,0.24083228189253306,22.76508500771268,31,False,14.619789123535156,1.245776024803161,0.01749783343342774,-0.06610329449176788,20,15,0.09635736793279648,0,27,False,198,770145.310800418,5146.9813956237695,149.63047790527344,10.97193431854248,16,155579.8362048552,5011.330362160879,31.045616149902344,12.371504783630371,19,1091194.7855146413,26544.342385350847,41.108375549316406,9.667163848876953,1.6188822984695435,0,2.704340934753418,1.3995704650878906,1.3047704696655273,,,0,,,,NOT_AVAILABLE,305.89231903192007,-44.89551181087111,311.2662013193277,-62.351991285177974,102001,4031.054931640625,3227.0,4831.8203125,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639473003129984,0.008579672617203188
J0024-7204Z,1635721458409799680,Gaia DR2 4689639266845498240,4689639266845498240,557499639,2015.5,6.023273333521452,12.525560536633485,-72.0923427986368,15.382131747093332,,,,,,,,-0.9662027359008789,,,,,,,,,,42,0,41,1,64.99791717529297,8173.50927734375,2.763131075801762,996.5183228043128,3,False,0.1299932301044464,,,-0.24668896198272705,6,4,1268.1893310546875,0,12,False,53,120539.4003851855,1787.2370264611006,67.44454956054688,12.985543251037598,10,80886.25336048569,1958.2446343448794,41.30548858642578,13.081701278686523,9,127817.99680721539,3486.145267332099,36.66456604003906,11.995439529418945,1.731419324874878,0,1.0862617492675781,0.09615802764892578,0.9901037216186523,,,0,,,,NOT_AVAILABLE,305.89262311171177,-44.87837860342602,311.232008725097,-62.35846400064495,132001,5143.4501953125,4291.66650390625,7050.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639266845498240,0.008643208738444798
J0024-7204Z,1635721458409799680,Gaia DR2 4689639473003129856,4689639473003129856,737754058,2015.5,6.03436700842102,0.06894850197963277,-72.07555465744377,0.06464334902379107,0.21151490543392693,0.0817923390908133,2.585999011993408,5.176597528742542,0.16549522259783384,-1.0354081254086163,0.16441694143568292,-0.1364627480506897,0.2808229625225067,-0.1435861587524414,0.04408350959420204,-0.16798536479473114,-0.036064717918634415,-0.13071252405643463,0.0460958369076252,0.2526813745498657,-0.07660417258739471,190,190,187,3,37.56258010864258,2247.25634765625,0.3166230639309817,42.65034527800447,31,False,8.698366165161133,1.3992061453469287,0.020365306809708484,0.05786256492137909,22,14,0.09327789396047592,0,25,False,209,837113.5054904221,4858.581242321855,172.29586791992188,10.881404876708984,11,304917.0591203072,12694.378334297699,24.01984977722168,11.640933990478516,13,995965.8281489852,19456.427889917235,51.189552307128906,9.766308784484863,1.5540101528167725,0,1.8746252059936523,0.7595291137695312,1.115096092224121,,,0,,,,VARIABLE,305.89140053204227,-44.89548818291116,311.2667007490305,-62.35259973311153,102001,4045.473388671875,3620.666748046875,4217.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639473003129856,0.008654765919647457
J0024-7204Z,1635721458409799680,Gaia DR2 4689639296901286400,4689639296901286400,252307419,2015.5,6.053189061572616,0.053303477896094395,-72.08513067323747,0.07843499197994393,-0.1511887424762547,0.06581429257480567,-2.2972023487091064,2.899700654980012,0.12053717877588994,-4.705733799539706,0.2179849923561584,-0.009544385597109795,0.21162502467632294,-0.36904412508010864,-0.061074789613485336,-0.25512826442718506,-0.33111071586608887,-0.6841180324554443,0.2699950039386749,0.21608111262321472,0.5591810941696167,67,67,66,1,7.235965251922607,179.53897094726562,0.0,8.881784197001252e-16,31,False,333.5872802734375,1.5198216605581476,0.018012810377912754,-0.2727894186973572,8,6,0.13503973186016083,0,17,False,74,253429.82480576498,426.9827417502836,593.5364379882812,12.17872142791748,11,133885.89034784725,2548.542425396082,52.534297943115234,12.534550666809082,9,259141.96887503963,3670.2210575514523,70.60663604736328,11.228075981140137,1.5508350133895874,0,1.3064746856689453,0.35582923889160156,0.9506454467773438,,,0,,,,NOT_AVAILABLE,305.8813021783497,-44.886882583303894,311.25562581208715,-62.36254140644719,112001,4947.0,4315.0,5314.2001953125,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639296901286400,0.008784324473761618
J0024-7204Z,1635721458409799680,Gaia DR2 4689639232475604224,4689639232475604224,105310752,2015.5,6.051148007210719,9.30959712644587,-72.08727709398006,3.927201238085386,,,,,,,,0.29239320755004883,,,,,,,,,,49,26,45,4,452.83233642578125,1678015.375,18.882360621195183,70454.73107203748,3,False,0.00248392834328115,,,-0.3327344059944153,6,6,18.03237533569336,0,6,True,50,135997.68790518475,227.3561068004929,598.1703491210938,12.854537010192871,6,81568.75804057773,966.924616767584,84.35896301269531,13.072578430175781,5,125459.30576257568,638.3523435850682,196.5361328125,12.015663146972656,1.5222910642623901,0,1.056915283203125,0.21804141998291016,0.8388738632202148,,,0,,,,NOT_AVAILABLE,305.8817273221273,-44.88466661401093,311.2509730991194,-62.36312722033526,132001,5247.966796875,4425.0,6421.15673828125,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639232475604224,0.008794565636263805
J0024-7204Z,1635721458409799680,Gaia DR2 4689639266845396736,4689639266845396736,1081783765,2015.5,6.000059406539362,0.4851105394350739,-72.08809509989935,0.4742582397006777,,,,,,,,-0.31647151708602905,,,,,,,,,,34,34,34,0,59.86982345581055,7023.134765625,1.6297191493860397,487.39270481600084,3,False,0.3671330511569977,1.4944913532898751,0.15855910682140528,-0.21989700198173523,5,5,0.9291014671325684,0,8,False,33,155456.19704080105,200.94943129917073,773.6085205078125,12.709345817565918,2,92685.44819465282,3314.052082977848,27.967409133911133,12.933858871459961,0,,,,,,1,,0.22451305389404297,,,,0,,,,NOT_AVAILABLE,305.90348182499224,-44.881509329112745,311.2317727151562,-62.35015783750271,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639266845396736,0.008834846202858366
J0024-7204Z,1635721458409799680,Gaia DR2 4689639473003207936,4689639473003207936,1150665036,2015.5,5.996620288811286,0.06387938980469163,-72.08513548559397,0.07768564501960346,-0.22671235140233933,0.08109399750183091,-2.7956736087799072,4.3285024434420105,0.15177120037065653,-3.1917310872684044,0.16468764208224948,-0.5704781413078308,0.2261921465396881,-0.35059383511543274,0.3259556293487549,-0.42241209745407104,0.12983104586601257,-0.3216952383518219,0.45414045453071594,0.19781644642353058,-0.039614737033843994,116,116,105,11,8.904681205749512,284.848388671875,0.11880042043606572,3.514608985965744,31,False,56.37181091308594,1.5069788160392161,0.015112530756707557,0.1425633579492569,14,11,0.0939745083451271,0,23,False,139,312100.3808318653,522.7615985702511,597.0223999023438,11.952630043029785,18,165412.78858876927,1374.3261210734272,120.35919952392578,12.304965019226074,17,324177.15166696353,1812.6150230451417,178.8450164794922,10.984964370727539,1.5686938762664795,1,1.3200006484985352,0.35233497619628906,0.9676656723022461,,,0,,,,NOT_AVAILABLE,305.9055846055817,-44.88427670643824,311.236017163161,-62.347708716351164,112002,4947.0,4259.0,5239.955078125,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639473003207936,0.008846375755252671
J0024-7204Z,1635721458409799680,Gaia DR2 4689639266845396608,4689639266845396608,1135029517,2015.5,5.998893586853934,46.767648722940265,-72.08759008707717,0.4827197684136999,,,,,,,,0.9581661224365234,,,,,,,,,,55,0,54,1,20.92177391052246,681.1172485351562,0.6749356066529227,55.302682724841034,3,False,2.0969297885894775,,,0.12004470080137253,7,5,135.0167999267578,0,8,False,65,61807.105409633805,472.5944512774381,130.7825469970703,13.710769653320312,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,305.9040890593917,-44.88195483298803,311.2322964342785,-62.34958816061243,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639266845396608,0.008917402874029347
J0024-7204Z,1635721458409799680,Gaia DR2 4689639473003126528,4689639473003126528,1085605776,2015.5,6.013645293304254,0.7081168784333784,-72.07534562900383,0.6159975007962519,,,,,,,,0.08514250069856644,,,,,,,,,,50,24,50,0,57.98835754394531,5864.80908203125,1.6288379921683136,384.713318036524,3,False,0.3594488203525543,,,-0.06582318991422653,6,5,2.1649351119995117,0,10,False,48,156403.89237581135,1361.8132117121386,114.84973907470703,12.702746391296387,8,116873.4015858355,4439.823160420625,26.32388687133789,12.682099342346191,7,207819.72156672744,2983.74754824521,69.65057373046875,11.467702865600586,2.07599139213562,0,1.2143964767456055,-0.020647048950195312,1.2350435256958008,,,0,,,,NOT_AVAILABLE,305.90034599003616,-44.89474126431298,311.2598992607847,-62.34705426188318,132001,5095.63330078125,4284.44970703125,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639473003126528,0.009070954950162724
J0024-7204Z,1635721458409799680,Gaia DR2 4689639473003160320,4689639473003160320,1476334450,2015.5,6.004236179985424,0.10839857892323347,-72.07727719620648,0.04459546615692121,,,,,,,,0.5482235550880432,,,,,,,,,,67,67,67,0,3.9135446548461914,115.57466125488281,0.0,0.0,3,False,235.74740600585938,1.445340458430284,0.012181740721957766,-0.2244579941034317,8,5,0.16892759501934052,0,12,False,87,183541.55626419987,284.8466957023007,644.35205078125,12.529029846191406,10,106303.95143114451,1608.6318060201256,66.08345794677734,12.785015106201172,11,190484.08364506796,631.1884896436852,301.786376953125,11.562273025512695,1.6170072555541992,0,1.2227420806884766,0.2559852600097656,0.9667568206787109,,,0,,,,NOT_AVAILABLE,305.90397874177773,-44.89239758939253,311.2530891374847,-62.34559638890981,132001,5076.0,4291.66650390625,5779.533203125,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639473003160320,0.00907165931015543
J0024-7204Z,1635721458409799680,Gaia DR2 4689639473003812864,4689639473003812864,779802121,2015.5,6.019890295636066,0.5842307079971167,-72.07471939878158,0.6497997743862641,,,,,,,,0.2700384557247162,,,,,,,,,,79,52,79,0,144.90052795410156,52829.85546875,3.045070955112742,1855.2826269435068,3,False,0.09764981269836426,,,-0.11906556040048599,9,7,1.2856204509735107,0,10,False,80,184493.32356400372,665.6971816567797,277.14300537109375,12.52341365814209,7,157695.72495150816,10155.526308758319,15.528070449829102,12.35683822631836,6,245573.23667513428,14128.745859306542,17.381107330322266,11.286467552185059,2.185818672180176,1,1.0703706741333008,-0.16657543182373047,1.2369461059570312,,,0,,,,NOT_AVAILABLE,305.89779567513216,-44.89564813910132,311.26321511377216,-62.34836504434246,132012,5095.63330078125,4284.44970703125,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639473003812864,0.00913327529438035
J0024-7204Z,1635721458409799680,Gaia DR2 4689639193822057472,4689639193822057472,1336467249,2015.5,6.027118506324991,0.031141144256797083,-72.09284806489383,0.025878123553052333,0.14204112358676135,0.034458497290011145,4.1220927238464355,5.747335544305872,0.05739971822114392,-2.7947689870002996,0.050705436095261236,-0.22263333201408386,0.4103241562843323,-0.1600034385919571,-0.07100741565227509,-0.37798359990119934,0.003275096882134676,0.10328173637390137,0.0431445948779583,-0.1383528709411621,0.06332531571388245,168,168,167,1,5.36329460144043,278.0289306640625,0.0,0.0,31,False,380.12384033203125,1.430584544882824,0.007418180198826941,-0.09854389727115631,20,14,0.039077967405319214,0,25,False,183,421266.22013882984,288.24601319008906,1461.4815673828125,11.626974105834961,23,169990.9084411122,575.1168620835076,295.5762939453125,12.275323867797852,20,418527.36031200254,904.4213162969478,462.757080078125,10.707610130310059,1.3970222473144531,1,1.567713737487793,0.6483497619628906,0.9193639755249023,,,0,,,,NOT_AVAILABLE,305.89086678347695,-44.87805571783657,311.23241151291256,-62.359736100335525,100002,4412.107421875,4280.544921875,4682.43017578125,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639193822057472,0.009155131155124181
J0024-7204Z,1635721458409799680,Gaia DR2 4689639198115980672,4689639198115980672,571057477,2015.5,6.046342005083703,17.563126223014535,-72.09015747741391,5.84077957074572,,,,,,,,-0.9906943440437317,,,,,,,,,,37,0,37,0,23.4282169342041,817.684814453125,1.386663974156149,58.69917750410195,3,False,0.5073437094688416,,,0.3339994549751282,5,4,62.902015686035156,0,7,False,38,76563.82458788116,1002.0688059561251,76.40575408935547,13.478306770324707,4,67378.85460098229,1741.8089924262465,38.68326187133789,13.280078887939453,2,101245.28056704358,44.08696441132279,2296.490234375,12.248482704162598,2.202399492263794,1,1.0315961837768555,-0.1982278823852539,1.2298240661621094,,,0,,,,NOT_AVAILABLE,305.8831845448355,-44.88159819728373,311.24401359329374,-62.363371259534944,132012,5095.63330078125,4284.44970703125,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639198115980672,0.009195593277864378
J0024-7204Z,1635721458409799680,Gaia DR2 4689639473003207808,4689639473003207808,471108415,2015.5,5.99489781277437,0.553933997955584,-72.0836388919791,0.6630218180723315,-22.246101078363672,0.8629824825886476,-25.778160095214844,28.424236927939898,0.9033534665554916,30.164496890315938,1.18658699899613,-0.17694100737571716,0.6673155426979065,-0.06707675755023956,-0.04731722176074982,-0.5318365097045898,0.583146333694458,0.54412841796875,-0.3832276463508606,-0.5029884576797485,0.5123143196105957,65,50,65,0,65.09715270996094,7312.5078125,1.405233690764918,332.48988464132316,31,False,0.4722849428653717,1.2423387953973002,0.21764768383767716,0.1788725107908249,8,6,0.8055731654167175,0,12,True,78,176385.538962132,929.1489783423913,189.83558654785156,12.572208404541016,12,135498.02182117137,2222.3018096810974,60.971927642822266,12.52155590057373,12,210976.66826932202,2341.069026307275,90.11979675292969,11.451333999633789,1.9643032550811768,0,1.0702219009399414,-0.050652503967285156,1.1208744049072266,,,0,,,,NOT_AVAILABLE,305.9066410531834,-44.88567680066036,311.2381687601852,-62.34647446767819,112001,5144.9501953125,4297.5,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639473003207808,0.009262307440775906
J0024-7204Z,1635721458409799680,Gaia DR2 4689639301195207936,4689639301195207936,562606809,2015.5,6.054384127960474,0.057052011540098306,-72.0813372404158,0.0664277345410514,-0.6784994606814546,0.07519529998097015,-9.023162841796875,5.785438718985934,0.11134785191535235,-1.8889982480104484,0.1201747286098356,-0.29658207297325134,0.494960218667984,-0.066226527094841,-0.005758093204349279,-0.4863538444042206,-0.15963205695152283,-0.31479448080062866,0.20719093084335327,0.06334231048822403,0.10531779378652573,145,145,139,6,19.10533905029297,751.1141357421875,0.1646282452333312,8.612883476768753,31,False,29.721025466918945,1.3478527588153792,0.016926500400421658,-0.0879117026925087,18,13,0.07041310518980026,0,23,False,187,718535.0144280622,1337.1826133897632,537.3499755859375,11.047245979309082,14,251634.86609729475,3314.1477904680196,75.92747497558594,11.849461555480957,13,823448.3938249224,5187.182852257032,158.7467498779297,9.97282886505127,1.496215581893921,1,1.8766326904296875,0.802215576171875,1.0744171142578125,,,0,,,,NOT_AVAILABLE,305.8815861005286,-44.89068847775143,311.2630127779551,-62.36087322143183,112002,4051.514892578125,3698.46240234375,4402.419921875,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639301195207936,0.009346010635017438
J0024-7204Z,1635721458409799680,Gaia DR2 4689639266844803456,4689639266844803456,1539208359,2015.5,5.9996589698562754,0.03634076903085482,-72.08895694799064,0.029730602205101812,0.3918126146283386,0.039979668833134904,9.800296783447266,5.3851840489005065,0.07364172537255984,-2.733578932211442,0.06402374970156477,-0.2486010640859604,0.3299795985221863,-0.22496293485164642,0.05875521898269653,-0.18319089710712433,0.016738438978791237,-0.1417238712310791,0.2986389398574829,0.1598125547170639,0.12265343964099884,183,183,181,2,15.484810829162598,654.0914306640625,0.09407730518956435,4.010688921539402,31,False,77.79510498046875,1.4691913585246998,0.009735516820656128,-0.041889674961566925,21,15,0.04889265447854996,0,25,False,201,391412.47172658745,240.25967601304197,1629.12255859375,11.706779479980469,19,157981.28537306585,767.1361713458919,205.93643188476562,12.354873657226562,15,391078.57309919863,1468.6099172651507,266.2916564941406,10.781259536743164,1.4027653932571411,1,1.5736141204833984,0.6480941772460938,0.9255199432373047,,,0,,,,NOT_AVAILABLE,305.9034711952505,-44.8806387591237,311.23005080365016,-62.35050341566765,102002,4402.1201171875,4237.0,4535.607421875,,,,,,,200111,19.95479393005371,18.797500610351562,21.540416717529297,134.72146606445312,114.62191772460938,154.82101440429688,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639266844803456,0.009394043575106254
J0024-7204Z,1635721458409799680,Gaia DR2 4689639266837271808,4689639266837271808,1327801449,2015.5,6.012577654572255,3.5872537505771107,-72.09249776643489,0.470787653045512,,,,,,,,0.1038253977894783,,,,,,,,,,43,0,42,1,59.26422882080078,6452.22314453125,2.1049146203011153,537.9648966269781,3,False,0.21805210411548615,,,0.3863418400287628,5,5,5.915233135223389,0,9,True,44,99216.31260790282,3191.3649511016506,31.0889892578125,13.196907997131348,7,73035.52509964205,712.1180429397315,102.56098175048828,13.19255256652832,7,111827.20313149969,754.1886825751899,148.27484130859375,12.140551567077637,1.8632291555404663,0,1.0520009994506836,-0.004355430603027344,1.056356430053711,,,0,,,,NOT_AVAILABLE,305.8971792579959,-44.877733334448486,311.22802011573475,-62.35574090656809,132001,5095.63330078125,4279.4248046875,6938.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639266837271808,0.009577508676422476
J0024-7204Z,1635721458409799680,Gaia DR2 4689639198116059776,4689639198116059776,711639386,2015.5,6.040992623675352,0.2238094335931597,-72.09196454205181,0.3404493358147322,,,,,,,,0.2240198850631714,,,,,,,,,,38,9,38,0,28.049339294433594,1180.56298828125,0.5852332122113341,49.46308451844242,3,False,2.58052396774292,1.6209583915622416,0.032399141104073194,0.4949890077114105,5,5,0.624955952167511,0,8,False,48,141917.78063283995,795.4630190985389,178.40902709960938,12.808273315429688,5,80149.20264106014,806.6082812766343,99.36570739746094,13.09164047241211,3,133028.2368927791,157.59123925524332,844.1347045898438,11.95206069946289,1.5021193027496338,1,1.1395797729492188,0.2833671569824219,0.8562126159667969,,,0,,,,NOT_AVAILABLE,305.88509995587594,-44.87956612050298,311.2388393375627,-62.36291233982207,132002,5114.0,4451.2802734375,5800.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4689639198116059776,0.009602833684544659
